"t / s";"CH1 / V";"CH2 / V";"f / Hz";"SP1 / dB";"SP2 / dB"
0,010618;5,13131;8,08081;530.900;;
0,010619;5,13131;8,08081;530.950;;
0,01062;5,13131;8,08081;531.000;;
0,010621;5,13131;8,08081;531.050;;
0,010622;5,13131;8,08081;531.100;;
0,010623;5,12727;8,08081;531.150;;
0,010624;5,13131;8,08081;531.200;;
0,010625;5,13131;8,08081;531.250;;
0,010626;5,13131;8,08081;531.300;;
0,010627;5,13131;8,08081;531.350;;
0,010628;5,13131;8,08081;531.400;;
0,010629;5,13131;8,08081;531.450;;
0,01063;5,13131;8,08081;531.500;;
0,010631;5,12727;8,08081;531.550;;
0,010632;5,13131;8,08081;531.600;;
0,010633;5,12727;8,08081;531.650;;
0,010634;5,13131;8,08081;531.700;;
0,010635;5,12727;8,08081;531.750;;
0,010636;5,13131;8,08081;531.800;;
0,010637;5,12727;8,08081;531.850;;
0,010638;5,13131;8,08081;531.900;;
0,010639;5,12727;8,08081;531.950;;
0,01064;5,13131;8,08081;532.000;;
0,010641;5,12323;8,08081;532.050;;
0,010642;5,13131;8,08081;532.100;;
0,010643;5,13131;8,08081;532.150;;
0,010644;5,13131;8,08081;532.200;;
0,010645;5,13131;8,08081;532.250;;
0,010646;5,12727;8,08081;532.300;;
0,010647;5,13131;8,08081;532.350;;
0,010648;5,12727;8,08081;532.400;;
0,010649;5,13131;8,08081;532.450;;
0,01065;5,13131;8,08081;532.500;;
0,010651;5,13131;8,08081;532.550;;
0,010652;5,13131;8,08081;532.600;;
0,010653;5,13131;8,08081;532.650;;
0,010654;5,13131;8,08081;532.700;;
0,010655;5,13131;8,08081;532.750;;
0,010656;5,12727;8,08081;532.800;;
0,010657;5,12727;8,10101;532.850;;
0,010658;5,13131;8,08081;532.900;;
0,010659;5,13131;8,08081;532.950;;
0,01066;5,13131;8,08081;533.000;;
0,010661;5,13131;8,08081;533.050;;
0,010662;5,13131;8,08081;533.100;;
0,010663;5,13131;8,08081;533.150;;
0,010664;5,13131;8,08081;533.200;;
0,010665;5,13131;8,06061;533.250;;
0,010666;5,12727;8,08081;533.300;;
0,010667;5,12727;8,08081;533.350;;
0,010668;5,12727;8,08081;533.400;;
0,010669;5,13131;8,08081;533.450;;
0,01067;5,13131;8,08081;533.500;;
0,010671;5,13131;8,08081;533.550;;
0,010672;5,13131;8,08081;533.600;;
0,010673;5,13131;8,08081;533.650;;
0,010674;5,13131;8,08081;533.700;;
0,010675;5,13131;8,08081;533.750;;
0,010676;5,13131;8,08081;533.800;;
0,010677;5,13131;8,08081;533.850;;
0,010678;5,13131;8,08081;533.900;;
0,010679;5,13131;8,08081;533.950;;
0,01068;5,13131;8,08081;534.000;;
0,010681;5,13131;8,08081;534.050;;
0,010682;5,13131;8,08081;534.100;;
0,010683;5,12727;8,08081;534.150;;
0,010684;5,13131;8,08081;534.200;;
0,010685;5,13131;8,08081;534.250;;
0,010686;5,13131;8,10101;534.300;;
0,010687;5,13131;8,08081;534.350;;
0,010688;5,13131;8,08081;534.400;;
0,010689;5,12727;8,08081;534.450;;
0,01069;5,13131;8,08081;534.500;;
0,010691;5,13131;8,08081;534.550;;
0,010692;5,13131;8,08081;534.600;;
0,010693;5,13131;8,08081;534.650;;
0,010694;5,13131;8,08081;534.700;;
0,010695;5,13131;8,08081;534.750;;
0,010696;5,13131;8,08081;534.800;;
0,010697;5,13131;8,08081;534.850;;
0,010698;5,13131;8,08081;534.900;;
0,010699;5,13131;8,08081;534.950;;
0,0107;5,13131;8,08081;535.000;;
0,010701;5,12727;8,08081;535.050;;
0,010702;5,13131;8,08081;535.100;;
0,010703;5,13131;8,08081;535.150;;
0,010704;5,13131;8,08081;535.200;;
0,010705;5,13131;8,10101;535.250;;
0,010706;5,12727;8,10101;535.300;;
0,010707;5,13131;8,08081;535.350;;
0,010708;5,12727;8,08081;535.400;;
0,010709;5,13131;8,06061;535.450;;
0,01071;5,12727;8,08081;535.500;;
0,010711;5,13131;8,08081;535.550;;
0,010712;5,13131;8,08081;535.600;;
0,010713;5,13131;8,08081;535.650;;
0,010714;5,13131;8,06061;535.700;;
0,010715;5,13131;8,08081;535.750;;
0,010716;5,12727;8,08081;535.800;;
0,010717;5,13131;8,08081;535.850;;
0,010718;5,13131;8,08081;535.900;;
0,010719;5,13131;8,08081;535.950;;
0,01072;5,13131;8,08081;536.000;;
0,010721;5,13131;8,08081;536.050;;
0,010722;5,13131;8,08081;536.100;;
0,010723;5,13131;8,08081;536.150;;
0,010724;5,13131;8,08081;536.200;;
0,010725;5,13131;8,08081;536.250;;
0,010726;5,13131;8,08081;536.300;;
0,010727;5,13131;8,08081;536.350;;
0,010728;5,13131;8,08081;536.400;;
0,010729;5,13131;8,08081;536.450;;
0,01073;5,13131;8,08081;536.500;;
0,010731;5,13131;8,08081;536.550;;
0,010732;5,13131;8,08081;536.600;;
0,010733;5,13131;8,08081;536.650;;
0,010734;5,13131;8,08081;536.700;;
0,010735;5,13131;8,08081;536.750;;
0,010736;5,13131;8,10101;536.800;;
0,010737;5,13131;8,08081;536.850;;
0,010738;5,13131;8,08081;536.900;;
0,010739;5,13131;8,08081;536.950;;
0,01074;5,13131;8,08081;537.000;;
0,010741;5,13131;8,08081;537.050;;
0,010742;5,13131;8,08081;537.100;;
0,010743;5,13131;8,08081;537.150;;
0,010744;5,13131;8,08081;537.200;;
0,010745;5,13131;8,08081;537.250;;
0,010746;5,13131;8,08081;537.300;;
0,010747;5,13131;8,08081;537.350;;
0,010748;5,13131;8,08081;537.400;;
0,010749;5,13131;8,08081;537.450;;
0,01075;5,13131;8,08081;537.500;;
0,010751;5,13131;8,08081;537.550;;
0,010752;5,13131;8,08081;537.600;;
0,010753;5,13131;8,08081;537.650;;
0,010754;5,13131;8,08081;537.700;;
0,010755;5,13131;8,08081;537.750;;
0,010756;5,13131;8,08081;537.800;;
0,010757;5,13131;8,08081;537.850;;
0,010758;5,13131;8,08081;537.900;;
0,010759;5,13131;8,08081;537.950;;
0,01076;5,13131;8,08081;538.000;;
0,010761;5,13131;8,08081;538.050;;
0,010762;5,13131;8,08081;538.100;;
0,010763;5,12727;8,08081;538.150;;
0,010764;5,13131;8,08081;538.200;;
0,010765;5,13131;8,08081;538.250;;
0,010766;5,13131;8,08081;538.300;;
0,010767;5,12727;8,08081;538.350;;
0,010768;5,13131;8,08081;538.400;;
0,010769;5,13131;8,08081;538.450;;
0,01077;5,13131;8,08081;538.500;;
0,010771;5,12727;8,08081;538.550;;
0,010772;5,13131;8,08081;538.600;;
0,010773;5,13131;8,08081;538.650;;
0,010774;5,13131;8,08081;538.700;;
0,010775;5,13131;8,08081;538.750;;
0,010776;5,13131;8,08081;538.800;;
0,010777;5,13131;8,08081;538.850;;
0,010778;5,13131;8,08081;538.900;;
0,010779;5,13131;8,08081;538.950;;
0,01078;5,13131;8,08081;539.000;;
0,010781;5,13131;8,08081;539.050;;
0,010782;5,12727;8,08081;539.100;;
0,010783;5,13131;8,08081;539.150;;
0,010784;5,12727;8,08081;539.200;;
0,010785;5,13131;8,08081;539.250;;
0,010786;5,13131;8,08081;539.300;;
0,010787;5,13131;8,08081;539.350;;
0,010788;5,13131;8,10101;539.400;;
0,010789;5,13131;8,08081;539.450;;
0,01079;5,13131;8,08081;539.500;;
0,010791;5,13131;8,08081;539.550;;
0,010792;5,13131;8,08081;539.600;;
0,010793;5,13131;8,08081;539.650;;
0,010794;5,12727;8,08081;539.700;;
0,010795;5,13131;8,08081;539.750;;
0,010796;5,13131;8,08081;539.800;;
0,010797;5,13131;8,08081;539.850;;
0,010798;5,13131;8,06061;539.900;;
0,010799;5,13131;8,08081;539.950;;
0,0108;5,13131;8,10101;540.000;;
0,010801;5,13131;8,08081;540.050;;
0,010802;5,13131;8,08081;540.100;;
0,010803;5,13131;8,08081;540.150;;
0,010804;5,12727;8,08081;540.200;;
0,010805;5,13131;8,08081;540.250;;
0,010806;5,13131;8,08081;540.300;;
0,010807;5,13131;8,08081;540.350;;
0,010808;5,13131;8,08081;540.400;;
0,010809;5,13131;8,08081;540.450;;
0,01081;2,21818;8,06061;540.500;;
0,010811;0,40404;8,08081;540.550;;
0,010812;0,40404;8,08081;540.600;;
0,010813;0,387879;8,08081;540.650;;
0,010814;0,383838;8,08081;540.700;;
0,010815;0,363636;8,08081;540.750;;
0,010816;0,363636;8,08081;540.800;;
0,010817;0,363636;8,08081;540.850;;
0,010818;0,363636;8,10101;540.900;;
0,010819;0,367677;8,10101;540.950;;
0,01082;0,363636;8,08081;541.000;;
0,010821;0,363636;8,08081;541.050;;
0,010822;0,363636;8,08081;541.100;;
0,010823;0,363636;8,08081;541.150;;
0,010824;0,363636;8,08081;541.200;;
0,010825;0,359596;8,08081;541.250;;
0,010826;0,359596;8,08081;541.300;;
0,010827;0,355556;8,08081;541.350;;
0,010828;0,359596;8,08081;541.400;;
0,010829;0,363636;8,08081;541.450;;
0,01083;0,359596;8,08081;541.500;;
0,010831;0,347475;8,08081;541.550;;
0,010832;0,363636;8,08081;541.600;;
0,010833;0,347475;8,08081;541.650;;
0,010834;0,359596;8,08081;541.700;;
0,010835;0,355556;8,08081;541.750;;
0,010836;0,347475;8,08081;541.800;;
0,010837;0,355556;8,08081;541.850;;
0,010838;0,347475;8,08081;541.900;;
0,010839;0,347475;8,08081;541.950;;
0,01084;0,343434;8,10101;542.000;;
0,010841;0,343434;8,08081;542.050;;
0,010842;0,351515;8,08081;542.100;;
0,010843;0,355556;8,08081;542.150;;
0,010844;0,351515;8,08081;542.200;;
0,010845;0,347475;8,08081;542.250;;
0,010846;0,347475;8,08081;542.300;;
0,010847;0,339394;8,08081;542.350;;
0,010848;0,339394;8,08081;542.400;;
0,010849;0,335354;8,08081;542.450;;
0,01085;0,343434;8,12121;542.500;;
0,010851;0,339394;8,08081;542.550;;
0,010852;0,351515;8,08081;542.600;;
0,010853;0,339394;8,08081;542.650;;
0,010854;0,335354;8,08081;542.700;;
0,010855;0,335354;8,08081;542.750;;
0,010856;0,343434;8,08081;542.800;;
0,010857;0,327273;8,08081;542.850;;
0,010858;0,339394;8,08081;542.900;;
0,010859;0,331313;8,08081;542.950;;
0,01086;0,331313;8,08081;543.000;;
0,010861;0,327273;8,08081;543.050;;
0,010862;0,343434;8,08081;543.100;;
0,010863;0,323232;8,08081;543.150;;
0,010864;0,331313;8,08081;543.200;;
0,010865;0,327273;8,08081;543.250;;
0,010866;0,323232;8,08081;543.300;;
0,010867;0,335354;8,08081;543.350;;
0,010868;0,331313;8,08081;543.400;;
0,010869;0,335354;8,08081;543.450;;
0,01087;0,339394;8,08081;543.500;;
0,010871;0,339394;8,08081;543.550;;
0,010872;0,327273;8,10101;543.600;;
0,010873;0,335354;8,08081;543.650;;
0,010874;0,327273;8,08081;543.700;;
0,010875;0,331313;8,08081;543.750;;
0,010876;0,331313;8,08081;543.800;;
0,010877;0,339394;8,08081;543.850;;
0,010878;0,339394;8,08081;543.900;;
0,010879;0,327273;8,08081;543.950;;
0,01088;0,323232;8,08081;544.000;;
0,010881;0,323232;8,08081;544.050;;
0,010882;0,323232;8,08081;544.100;;
0,010883;0,335354;8,08081;544.150;;
0,010884;0,327273;8,08081;544.200;;
0,010885;0,327273;8,08081;544.250;;
0,010886;0,327273;8,08081;544.300;;
0,010887;0,323232;8,08081;544.350;;
0,010888;0,323232;8,08081;544.400;;
0,010889;0,323232;8,08081;544.450;;
0,01089;0,323232;8,08081;544.500;;
0,010891;0,323232;8,08081;544.550;;
0,010892;0,327273;8,08081;544.600;;
0,010893;0,327273;8,08081;544.650;;
0,010894;0,327273;8,08081;544.700;;
0,010895;0,327273;8,08081;544.750;;
0,010896;0,327273;8,08081;544.800;;
0,010897;0,323232;8,08081;544.850;;
0,010898;0,327273;8,08081;544.900;;
0,010899;0,323232;8,08081;544.950;;
0,0109;0,323232;8,08081;545.000;;
0,010901;0,323232;8,08081;545.050;;
0,010902;0,323232;8,08081;545.100;;
0,010903;0,323232;8,08081;545.150;;
0,010904;0,327273;8,08081;545.200;;
0,010905;0,323232;8,08081;545.250;;
0,010906;0,327273;8,08081;545.300;;
0,010907;0,327273;8,08081;545.350;;
0,010908;0,323232;8,08081;545.400;;
0,010909;0,323232;8,08081;545.450;;
0,01091;0,327273;8,08081;545.500;;
0,010911;0,327273;8,08081;545.550;;
0,010912;0,327273;8,08081;545.600;;
0,010913;0,323232;8,08081;545.650;;
0,010914;0,323232;8,08081;545.700;;
0,010915;0,323232;8,08081;545.750;;
0,010916;0,327273;8,08081;545.800;;
0,010917;0,323232;8,08081;545.850;;
0,010918;0,323232;8,08081;545.900;;
0,010919;0,323232;8,08081;545.950;;
0,01092;0,323232;8,08081;546.000;;
0,010921;0,323232;8,08081;546.050;;
0,010922;0,323232;8,08081;546.100;;
0,010923;0,323232;8,10101;546.150;;
0,010924;0,327273;8,08081;546.200;;
0,010925;0,323232;8,08081;546.250;;
0,010926;0,323232;8,08081;546.300;;
0,010927;0,323232;8,08081;546.350;;
0,010928;0,323232;8,08081;546.400;;
0,010929;0,327273;8,08081;546.450;;
0,01093;0,323232;8,08081;546.500;;
0,010931;0,323232;8,08081;546.550;;
0,010932;0,323232;8,08081;546.600;;
0,010933;0,319192;8,08081;546.650;;
0,010934;0,323232;8,08081;546.700;;
0,010935;0,323232;8,08081;546.750;;
0,010936;0,323232;8,08081;546.800;;
0,010937;0,323232;8,08081;546.850;;
0,010938;0,323232;8,08081;546.900;;
0,010939;0,327273;8,08081;546.950;;
0,01094;0,323232;8,08081;547.000;;
0,010941;0,323232;8,08081;547.050;;
0,010942;0,327273;8,08081;547.100;;
0,010943;0,323232;8,08081;547.150;;
0,010944;0,323232;8,08081;547.200;;
0,010945;0,323232;8,08081;547.250;;
0,010946;0,323232;8,08081;547.300;;
0,010947;0,323232;8,08081;547.350;;
0,010948;0,323232;8,08081;547.400;;
0,010949;0,327273;8,08081;547.450;;
0,01095;0,323232;8,08081;547.500;;
0,010951;0,323232;8,08081;547.550;;
0,010952;0,323232;8,10101;547.600;;
0,010953;0,323232;8,10101;547.650;;
0,010954;0,323232;8,08081;547.700;;
0,010955;0,323232;8,08081;547.750;;
0,010956;0,323232;8,08081;547.800;;
0,010957;0,323232;8,08081;547.850;;
0,010958;0,323232;8,08081;547.900;;
0,010959;0,323232;8,08081;547.950;;
0,01096;0,323232;8,08081;548.000;;
0,010961;0,323232;8,08081;548.050;;
0,010962;0,327273;8,08081;548.100;;
0,010963;0,327273;8,08081;548.150;;
0,010964;0,327273;8,08081;548.200;;
0,010965;0,323232;8,08081;548.250;;
0,010966;0,327273;8,10101;548.300;;
0,010967;0,323232;8,08081;548.350;;
0,010968;0,327273;8,10101;548.400;;
0,010969;0,323232;8,08081;548.450;;
0,01097;0,323232;8,08081;548.500;;
0,010971;0,327273;8,08081;548.550;;
0,010972;0,323232;8,08081;548.600;;
0,010973;0,323232;8,08081;548.650;;
0,010974;0,327273;8,08081;548.700;;
0,010975;0,323232;8,08081;548.750;;
0,010976;0,323232;8,08081;548.800;;
0,010977;0,323232;8,08081;548.850;;
0,010978;0,327273;8,08081;548.900;;
0,010979;0,327273;8,08081;548.950;;
0,01098;0,323232;8,08081;549.000;;
0,010981;0,323232;8,08081;549.050;;
0,010982;0,323232;8,08081;549.100;;
0,010983;0,323232;8,08081;549.150;;
0,010984;0,323232;8,08081;549.200;;
0,010985;0,327273;8,08081;549.250;;
0,010986;0,323232;8,08081;549.300;;
0,010987;0,323232;8,08081;549.350;;
0,010988;0,323232;8,08081;549.400;;
0,010989;0,327273;8,08081;549.450;;
0,01099;0,323232;8,08081;549.500;;
0,010991;0,323232;8,08081;549.550;;
0,010992;0,323232;8,08081;549.600;;
0,010993;0,323232;8,08081;549.650;;
0,010994;0,323232;8,08081;549.700;;
0,010995;0,323232;8,08081;549.750;;
0,010996;0,323232;8,08081;549.800;;
0,010997;0,323232;8,08081;549.850;;
0,010998;0,323232;8,10101;549.900;;
0,010999;0,323232;8,08081;549.950;;
0,011;0,323232;8,08081;550.000;;
0,011001;0,323232;8,08081;550.050;;
0,011002;0,323232;8,08081;550.100;;
0,011003;0,323232;8,08081;550.150;;
0,011004;0,323232;8,08081;550.200;;
0,011005;0,319192;8,08081;550.250;;
0,011006;0,323232;8,08081;550.300;;
0,011007;0,323232;8,08081;550.350;;
0,011008;0,323232;8,08081;550.400;;
0,011009;0,323232;8,08081;550.450;;
0,01101;0,323232;8,08081;550.500;;
0,011011;0,327273;8,06061;550.550;;
0,011012;0,323232;8,08081;550.600;;
0,011013;0,327273;8,08081;550.650;;
0,011014;0,327273;8,10101;550.700;;
0,011015;0,327273;8,08081;550.750;;
0,011016;0,323232;8,08081;550.800;;
0,011017;0,327273;8,08081;550.850;;
0,011018;0,323232;8,08081;550.900;;
0,011019;0,323232;8,08081;550.950;;
0,01102;0,319192;8,08081;551.000;;
0,011021;0,323232;8,08081;551.050;;
0,011022;0,323232;8,08081;551.100;;
0,011023;0,323232;8,08081;551.150;;
0,011024;0,327273;8,08081;551.200;;
0,011025;0,323232;8,08081;551.250;;
0,011026;0,323232;8,08081;551.300;;
0,011027;0,323232;8,08081;551.350;;
0,011028;0,319192;8,08081;551.400;;
0,011029;0,323232;8,08081;551.450;;
0,01103;0,323232;8,08081;551.500;;
0,011031;0,323232;8,08081;551.550;;
0,011032;0,323232;8,08081;551.600;;
0,011033;0,327273;8,08081;551.650;;
0,011034;0,323232;8,08081;551.700;;
0,011035;0,323232;8,08081;551.750;;
0,011036;0,323232;8,08081;551.800;;
0,011037;0,327273;8,08081;551.850;;
0,011038;0,323232;8,08081;551.900;;
0,011039;0,323232;8,08081;551.950;;
0,01104;0,323232;8,08081;552.000;;
0,011041;0,327273;8,08081;552.050;;
0,011042;0,323232;8,08081;552.100;;
0,011043;0,323232;8,08081;552.150;;
0,011044;0,327273;8,08081;552.200;;
0,011045;0,323232;8,08081;552.250;;
0,011046;0,323232;8,08081;552.300;;
0,011047;0,319192;8,08081;552.350;;
0,011048;0,323232;8,08081;552.400;;
0,011049;0,323232;8,08081;552.450;;
0,01105;0,323232;8,08081;552.500;;
0,011051;0,327273;8,08081;552.550;;
0,011052;0,323232;8,08081;552.600;;
0,011053;0,323232;8,08081;552.650;;
0,011054;0,323232;8,08081;552.700;;
0,011055;0,323232;8,08081;552.750;;
0,011056;0,323232;8,08081;552.800;;
0,011057;0,323232;8,08081;552.850;;
0,011058;0,323232;8,08081;552.900;;
0,011059;0,323232;8,08081;552.950;;
0,01106;0,327273;8,08081;553.000;;
0,011061;0,323232;8,08081;553.050;;
0,011062;0,327273;8,08081;553.100;;
0,011063;0,323232;8,08081;553.150;;
0,011064;0,323232;8,08081;553.200;;
0,011065;0,323232;8,08081;553.250;;
0,011066;0,327273;8,08081;553.300;;
0,011067;0,319192;8,08081;553.350;;
0,011068;0,327273;8,08081;553.400;;
0,011069;0,323232;8,08081;553.450;;
0,01107;0,323232;8,08081;553.500;;
0,011071;0,319192;8,08081;553.550;;
0,011072;0,323232;8,08081;553.600;;
0,011073;0,323232;8,08081;553.650;;
0,011074;0,327273;8,08081;553.700;;
0,011075;0,323232;8,08081;553.750;;
0,011076;0,323232;8,08081;553.800;;
0,011077;0,323232;8,08081;553.850;;
0,011078;0,323232;8,08081;553.900;;
0,011079;0,323232;8,08081;553.950;;
0,01108;0,323232;8,08081;554.000;;
0,011081;0,323232;8,08081;554.050;;
0,011082;0,327273;8,08081;554.100;;
0,011083;0,323232;8,08081;554.150;;
0,011084;0,323232;8,08081;554.200;;
0,011085;0,323232;8,08081;554.250;;
0,011086;0,323232;8,08081;554.300;;
0,011087;0,327273;8,08081;554.350;;
0,011088;0,323232;8,08081;554.400;;
0,011089;0,323232;8,08081;554.450;;
0,01109;0,327273;8,08081;554.500;;
0,011091;0,323232;8,08081;554.550;;
0,011092;0,327273;8,08081;554.600;;
0,011093;0,323232;8,08081;554.650;;
0,011094;0,323232;8,08081;554.700;;
0,011095;0,323232;8,08081;554.750;;
0,011096;0,319192;8,08081;554.800;;
0,011097;0,323232;8,08081;554.850;;
0,011098;0,323232;8,08081;554.900;;
0,011099;0,327273;8,08081;554.950;;
0,0111;0,323232;8,08081;555.000;;
0,011101;0,323232;8,08081;555.050;;
0,011102;0,323232;8,08081;555.100;;
0,011103;0,323232;8,08081;555.150;;
0,011104;0,331313;8,08081;555.200;;
0,011105;0,331313;8,08081;555.250;;
0,011106;0,327273;8,08081;555.300;;
0,011107;0,323232;8,08081;555.350;;
0,011108;0,331313;8,08081;555.400;;
0,011109;0,323232;8,08081;555.450;;
0,01111;0,323232;8,08081;555.500;;
0,011111;0,323232;8,08081;555.550;;
0,011112;0,323232;8,08081;555.600;;
0,011113;0,327273;8,08081;555.650;;
0,011114;0,327273;8,08081;555.700;;
0,011115;0,323232;8,08081;555.750;;
0,011116;0,327273;8,08081;555.800;;
0,011117;0,323232;8,08081;555.850;;
0,011118;0,323232;8,08081;555.900;;
0,011119;0,323232;8,08081;555.950;;
0,01112;0,323232;8,08081;556.000;;
0,011121;0,323232;8,08081;556.050;;
0,011122;0,323232;8,08081;556.100;;
0,011123;0,323232;8,08081;556.150;;
0,011124;0,323232;8,08081;556.200;;
0,011125;0,319192;8,08081;556.250;;
0,011126;0,323232;8,08081;556.300;;
0,011127;0,327273;8,08081;556.350;;
0,011128;0,327273;8,08081;556.400;;
0,011129;0,323232;8,08081;556.450;;
0,01113;2,68687;8,08081;556.500;;
0,011131;5,06667;8,08081;556.550;;
0,011132;5,07475;8,08081;556.600;;
0,011133;5,08687;8,10101;556.650;;
0,011134;5,11111;8,06061;556.700;;
0,011135;5,11111;8,08081;556.750;;
0,011136;5,11515;8,08081;556.800;;
0,011137;5,11919;8,08081;556.850;;
0,011138;5,13131;8,08081;556.900;;
0,011139;5,12727;8,08081;556.950;;
0,01114;5,13131;8,08081;557.000;;
0,011141;5,12323;8,08081;557.050;;
0,011142;5,13131;8,08081;557.100;;
0,011143;5,13131;8,08081;557.150;;
0,011144;5,13131;8,08081;557.200;;
0,011145;5,12727;8,08081;557.250;;
0,011146;5,12727;8,08081;557.300;;
0,011147;5,13131;8,08081;557.350;;
0,011148;5,13131;8,08081;557.400;;
0,011149;5,13131;8,08081;557.450;;
0,01115;5,13131;8,08081;557.500;;
0,011151;5,12727;8,08081;557.550;;
0,011152;5,13131;8,08081;557.600;;
0,011153;5,13131;8,08081;557.650;;
0,011154;5,13131;8,08081;557.700;;
0,011155;5,12727;8,08081;557.750;;
0,011156;5,13131;8,08081;557.800;;
0,011157;5,12323;8,08081;557.850;;
0,011158;5,13131;8,08081;557.900;;
0,011159;5,13131;8,08081;557.950;;
0,01116;5,13131;8,08081;558.000;;
0,011161;5,12727;8,08081;558.050;;
0,011162;5,12727;8,08081;558.100;;
0,011163;5,13131;8,08081;558.150;;
0,011164;5,12727;8,08081;558.200;;
0,011165;5,13131;8,08081;558.250;;
0,011166;5,13131;8,08081;558.300;;
0,011167;5,13131;8,08081;558.350;;
0,011168;5,12727;8,08081;558.400;;
0,011169;5,13131;8,08081;558.450;;
0,01117;5,13131;8,08081;558.500;;
0,011171;5,13131;8,08081;558.550;;
0,011172;5,12727;8,08081;558.600;;
0,011173;5,13131;8,08081;558.650;;
0,011174;5,13131;8,08081;558.700;;
0,011175;5,13131;8,08081;558.750;;
0,011176;5,13131;8,08081;558.800;;
0,011177;5,13131;8,08081;558.850;;
0,011178;5,12727;8,08081;558.900;;
0,011179;5,13131;8,08081;558.950;;
0,01118;5,13131;8,08081;559.000;;
0,011181;5,13131;8,08081;559.050;;
0,011182;5,13131;8,08081;559.100;;
0,011183;5,13131;8,08081;559.150;;
0,011184;5,13131;8,08081;559.200;;
0,011185;5,13131;8,08081;559.250;;
0,011186;5,13131;8,08081;559.300;;
0,011187;5,13131;8,08081;559.350;;
0,011188;5,12727;8,08081;559.400;;
0,011189;5,13131;8,08081;559.450;;
0,01119;5,13131;8,10101;559.500;;
0,011191;5,13131;8,08081;559.550;;
0,011192;5,13131;8,08081;559.600;;
0,011193;5,13131;8,08081;559.650;;
0,011194;5,13131;8,08081;559.700;;
0,011195;5,12727;8,08081;559.750;;
0,011196;5,13131;8,08081;559.800;;
0,011197;5,12727;8,08081;559.850;;
0,011198;5,13131;8,08081;559.900;;
0,011199;5,12727;8,08081;559.950;;
0,0112;5,13131;8,08081;560.000;;
0,011201;5,13131;8,06061;560.050;;
0,011202;5,13131;8,08081;560.100;;
0,011203;5,13131;8,08081;560.150;;
0,011204;5,13131;8,08081;560.200;;
0,011205;5,13131;8,08081;560.250;;
0,011206;5,13131;8,08081;560.300;;
0,011207;5,13131;8,08081;560.350;;
0,011208;5,13131;8,08081;560.400;;
0,011209;5,13131;8,08081;560.450;;
0,01121;5,13131;8,08081;560.500;;
0,011211;5,13131;8,08081;560.550;;
0,011212;5,13131;8,08081;560.600;;
0,011213;5,13131;8,08081;560.650;;
0,011214;5,13131;8,06061;560.700;;
0,011215;5,13131;8,08081;560.750;;
0,011216;5,13131;8,08081;560.800;;
0,011217;5,13131;8,08081;560.850;;
0,011218;5,13131;8,08081;560.900;;
0,011219;5,13131;8,08081;560.950;;
0,01122;5,13131;8,08081;561.000;;
0,011221;5,13131;8,08081;561.050;;
0,011222;5,13131;8,08081;561.100;;
0,011223;5,13131;8,08081;561.150;;
0,011224;5,13131;8,06061;561.200;;
0,011225;5,13131;8,08081;561.250;;
0,011226;5,13131;8,08081;561.300;;
0,011227;5,13131;8,08081;561.350;;
0,011228;5,13131;8,08081;561.400;;
0,011229;5,13131;8,08081;561.450;;
0,01123;5,13131;8,08081;561.500;;
0,011231;5,13131;8,06061;561.550;;
0,011232;5,13131;8,08081;561.600;;
0,011233;5,13131;8,08081;561.650;;
0,011234;5,12727;8,08081;561.700;;
0,011235;5,13131;8,06061;561.750;;
0,011236;5,12727;8,08081;561.800;;
0,011237;5,13131;8,08081;561.850;;
0,011238;5,13131;8,08081;561.900;;
0,011239;5,13131;8,08081;561.950;;
0,01124;5,13131;8,06061;562.000;;
0,011241;5,13131;8,08081;562.050;;
0,011242;5,13131;8,08081;562.100;;
0,011243;5,13131;8,08081;562.150;;
0,011244;5,12727;8,08081;562.200;;
0,011245;5,13131;8,08081;562.250;;
0,011246;5,12727;8,08081;562.300;;
0,011247;5,13131;8,08081;562.350;;
0,011248;5,13131;8,08081;562.400;;
0,011249;5,13131;8,08081;562.450;;
0,01125;5,12727;8,08081;562.500;;
0,011251;5,13131;8,08081;562.550;;
0,011252;5,12727;8,08081;562.600;;
0,011253;5,13131;8,08081;562.650;;
0,011254;5,13131;8,08081;562.700;;
0,011255;5,13131;8,08081;562.750;;
0,011256;5,13131;8,08081;562.800;;
0,011257;5,13131;8,08081;562.850;;
0,011258;5,13131;8,08081;562.900;;
0,011259;5,13131;8,08081;562.950;;
0,01126;5,12727;8,08081;563.000;;
0,011261;5,12727;8,10101;563.050;;
0,011262;5,13131;8,08081;563.100;;
0,011263;5,13131;8,08081;563.150;;
0,011264;5,13131;8,08081;563.200;;
0,011265;5,13131;8,08081;563.250;;
0,011266;5,13131;8,08081;563.300;;
0,011267;5,13131;8,08081;563.350;;
0,011268;5,13131;8,08081;563.400;;
0,011269;5,13131;8,06061;563.450;;
0,01127;5,13131;8,08081;563.500;;
0,011271;5,13131;8,08081;563.550;;
0,011272;5,13131;8,08081;563.600;;
0,011273;5,13131;8,08081;563.650;;
0,011274;5,13131;8,08081;563.700;;
0,011275;5,13131;8,08081;563.750;;
0,011276;5,13131;8,08081;563.800;;
0,011277;5,13131;8,08081;563.850;;
0,011278;5,13131;8,08081;563.900;;
0,011279;5,12727;8,08081;563.950;;
0,01128;5,13131;8,08081;564.000;;
0,011281;5,13131;8,08081;564.050;;
