"t / s";"CH1 / V";"CH2 / V";"f / Hz";"SP1 / dB";"SP2 / dB"
0,015695;5,13131;2,47677;784.750;;
0,015696;5,13131;2,48889;784.800;;
0,015697;5,13131;2,49293;784.850;;
0,015698;5,13131;2,48081;784.900;;
0,015699;5,13131;2,48081;784.950;;
0,0157;5,13131;2,48889;785.000;;
0,015701;5,13131;2,48081;785.050;;
0,015702;5,13131;2,49293;785.100;;
0,015703;5,13131;2,49293;785.150;;
0,015704;5,13131;2,49293;785.200;;
0,015705;5,13131;2,48485;785.250;;
0,015706;5,13131;2,48081;785.300;;
0,015707;5,13131;2,47677;785.350;;
0,015708;5,13131;2,48485;785.400;;
0,015709;5,13131;2,48081;785.450;;
0,01571;5,13131;2,48889;785.500;;
0,015711;5,13131;2,48485;785.550;;
0,015712;5,13131;2,48889;785.600;;
0,015713;5,13131;2,49293;785.650;;
0,015714;5,13131;2,48081;785.700;;
0,015715;5,13131;2,48485;785.750;;
0,015716;5,13131;2,47677;785.800;;
0,015717;5,13131;2,48889;785.850;;
0,015718;5,13131;2,48485;785.900;;
0,015719;5,13131;2,47273;785.950;;
0,01572;5,13131;2,48081;786.000;;
0,015721;5,13131;2,48485;786.050;;
0,015722;5,13131;2,48081;786.100;;
0,015723;5,13131;2,47677;786.150;;
0,015724;5,13131;2,47677;786.200;;
0,015725;5,13131;2,49293;786.250;;
0,015726;5,13131;2,48485;786.300;;
0,015727;5,13131;2,48485;786.350;;
0,015728;5,13131;2,48889;786.400;;
0,015729;5,13131;2,48889;786.450;;
0,01573;5,13131;2,48889;786.500;;
0,015731;5,13131;2,47677;786.550;;
0,015732;5,13131;2,48889;786.600;;
0,015733;5,13131;2,48485;786.650;;
0,015734;5,13131;2,48485;786.700;;
0,015735;5,13131;2,48485;786.750;;
0,015736;5,13131;2,47677;786.800;;
0,015737;5,13131;2,47677;786.850;;
0,015738;5,13131;2,49293;786.900;;
0,015739;5,13131;2,47677;786.950;;
0,01574;5,13131;2,48485;787.000;;
0,015741;5,13131;2,48081;787.050;;
0,015742;5,13131;2,47677;787.100;;
0,015743;5,13131;2,48081;787.150;;
0,015744;5,13131;2,48081;787.200;;
0,015745;5,13131;2,48485;787.250;;
0,015746;5,13131;2,49293;787.300;;
0,015747;5,13131;2,49293;787.350;;
0,015748;5,13131;2,48485;787.400;;
0,015749;5,13131;2,48889;787.450;;
0,01575;5,13131;2,48081;787.500;;
0,015751;5,13131;2,48889;787.550;;
0,015752;5,13131;2,48485;787.600;;
0,015753;5,13131;2,48081;787.650;;
0,015754;5,13131;2,48081;787.700;;
0,015755;5,13131;2,48081;787.750;;
0,015756;5,13131;2,48485;787.800;;
0,015757;5,13131;2,49697;787.850;;
0,015758;5,13131;2,48485;787.900;;
0,015759;5,13131;2,49293;787.950;;
0,01576;5,13131;2,49293;788.000;;
0,015761;5,13131;2,47273;788.050;;
0,015762;5,13131;2,47273;788.100;;
0,015763;5,13131;2,48081;788.150;;
0,015764;5,13131;2,48889;788.200;;
0,015765;5,13131;2,48081;788.250;;
0,015766;5,13131;2,48889;788.300;;
0,015767;5,13131;2,46869;788.350;;
0,015768;5,13131;2,48081;788.400;;
0,015769;5,13131;2,48889;788.450;;
0,01577;5,13131;2,49697;788.500;;
0,015771;5,13131;2,48081;788.550;;
0,015772;5,13131;2,48889;788.600;;
0,015773;5,13131;2,48889;788.650;;
0,015774;5,13131;2,49697;788.700;;
0,015775;5,13131;2,47273;788.750;;
0,015776;5,13131;2,48485;788.800;;
0,015777;5,13131;2,48485;788.850;;
0,015778;5,13131;2,48889;788.900;;
0,015779;5,13131;2,48485;788.950;;
0,01578;5,13131;2,49293;789.000;;
0,015781;5,13131;2,48889;789.050;;
0,015782;5,13131;2,48485;789.100;;
0,015783;5,13131;2,47677;789.150;;
0,015784;5,13131;2,49697;789.200;;
0,015785;5,13131;2,49697;789.250;;
0,015786;5,13131;2,48889;789.300;;
0,015787;5,13131;2,48081;789.350;;
0,015788;5,13131;2,48485;789.400;;
0,015789;5,13131;2,49697;789.450;;
0,01579;5,13131;2,48889;789.500;;
0,015791;5,13131;2,49293;789.550;;
0,015792;5,13131;2,48889;789.600;;
0,015793;5,13131;2,48081;789.650;;
0,015794;5,13131;2,48485;789.700;;
0,015795;5,13131;2,48485;789.750;;
0,015796;5,13131;2,50101;789.800;;
0,015797;5,13131;2,49697;789.850;;
0,015798;5,13131;2,48485;789.900;;
0,015799;5,13131;2,48081;789.950;;
0,0158;5,13131;2,47677;790.000;;
0,015801;5,13131;2,48485;790.050;;
0,015802;5,13131;2,48889;790.100;;
0,015803;5,13131;2,48889;790.150;;
0,015804;5,13131;2,48485;790.200;;
0,015805;5,13131;2,49293;790.250;;
0,015806;5,13131;2,48081;790.300;;
0,015807;5,13131;2,48889;790.350;;
0,015808;5,13131;2,49293;790.400;;
0,015809;5,13131;2,48081;790.450;;
0,01581;5,13131;2,48889;790.500;;
0,015811;5,13131;2,49697;790.550;;
0,015812;5,13131;2,47677;790.600;;
0,015813;5,13131;2,47677;790.650;;
0,015814;5,13131;2,48485;790.700;;
0,015815;5,13131;2,49293;790.750;;
0,015816;5,13131;2,48485;790.800;;
0,015817;5,13131;2,49697;790.850;;
0,015818;5,13131;2,47273;790.900;;
0,015819;5,13131;2,49293;790.950;;
0,01582;5,13131;2,48485;791.000;;
0,015821;5,13131;2,49293;791.050;;
0,015822;5,13131;2,48485;791.100;;
0,015823;5,13131;2,49293;791.150;;
0,015824;5,13131;2,48485;791.200;;
0,015825;5,13131;2,48889;791.250;;
0,015826;5,13131;2,49293;791.300;;
0,015827;5,13131;2,49293;791.350;;
0,015828;5,13131;2,48889;791.400;;
0,015829;5,13131;2,48081;791.450;;
0,01583;5,13131;2,47677;791.500;;
0,015831;5,13131;2,48485;791.550;;
0,015832;5,13131;2,48485;791.600;;
0,015833;5,13131;2,48889;791.650;;
0,015834;5,13131;2,48889;791.700;;
0,015835;5,13131;2,48485;791.750;;
0,015836;5,13131;2,49293;791.800;;
0,015837;5,13131;2,49293;791.850;;
0,015838;5,13131;2,48485;791.900;;
0,015839;5,13131;2,48485;791.950;;
0,01584;5,13131;2,48889;792.000;;
0,015841;5,13131;2,48485;792.050;;
0,015842;5,13131;2,47273;792.100;;
0,015843;5,13131;2,48485;792.150;;
0,015844;5,13131;2,48485;792.200;;
0,015845;5,13131;2,48485;792.250;;
0,015846;5,13131;2,48889;792.300;;
0,015847;5,13131;2,49293;792.350;;
0,015848;5,13131;2,49293;792.400;;
0,015849;5,13131;2,49293;792.450;;
0,01585;5,13131;2,49293;792.500;;
0,015851;5,13131;2,48485;792.550;;
0,015852;5,13131;2,48889;792.600;;
0,015853;5,13131;2,49293;792.650;;
0,015854;5,13131;2,48081;792.700;;
0,015855;5,13131;2,49293;792.750;;
0,015856;5,13131;2,48889;792.800;;
0,015857;5,13131;2,48081;792.850;;
0,015858;5,13131;2,48485;792.900;;
0,015859;5,13131;2,48485;792.950;;
0,01586;5,13131;2,47677;793.000;;
0,015861;5,13131;2,48485;793.050;;
0,015862;5,13131;2,49293;793.100;;
0,015863;5,13131;2,48081;793.150;;
0,015864;5,13131;2,49293;793.200;;
0,015865;5,13131;2,48889;793.250;;
0,015866;5,13131;2,47273;793.300;;
0,015867;5,13131;2,48889;793.350;;
0,015868;5,13131;2,48081;793.400;;
0,015869;5,13131;2,48081;793.450;;
0,01587;5,13131;2,48485;793.500;;
0,015871;5,13131;2,48889;793.550;;
0,015872;5,13131;2,48889;793.600;;
0,015873;5,13131;2,49293;793.650;;
0,015874;5,13131;2,48485;793.700;;
0,015875;5,13131;2,48485;793.750;;
0,015876;5,13131;2,48485;793.800;;
0,015877;5,13131;2,48889;793.850;;
0,015878;5,13131;2,49697;793.900;;
0,015879;5,13131;2,50101;793.950;;
0,01588;5,13131;2,48081;794.000;;
0,015881;5,13131;2,48485;794.050;;
0,015882;5,13131;2,49293;794.100;;
0,015883;5,13131;2,48081;794.150;;
0,015884;5,13131;2,49293;794.200;;
0,015885;5,13131;2,48485;794.250;;
0,015886;5,13131;2,48889;794.300;;
0,015887;5,13131;2,48485;794.350;;
0,015888;5,13131;2,47677;794.400;;
0,015889;5,13131;2,48485;794.450;;
0,01589;5,13131;2,48889;794.500;;
0,015891;5,13131;2,49293;794.550;;
0,015892;5,13131;2,48485;794.600;;
0,015893;5,13131;2,48889;794.650;;
0,015894;5,13131;2,48081;794.700;;
0,015895;5,13131;2,48889;794.750;;
0,015896;5,13131;2,49293;794.800;;
0,015897;5,13131;2,48081;794.850;;
0,015898;5,13131;2,49293;794.900;;
0,015899;5,13131;2,48081;794.950;;
0,0159;5,13131;2,48081;795.000;;
0,015901;5,13131;2,48485;795.050;;
0,015902;5,13131;2,48485;795.100;;
0,015903;5,13131;2,48081;795.150;;
0,015904;5,13131;2,48485;795.200;;
0,015905;5,13131;2,47677;795.250;;
0,015906;5,13131;2,47677;795.300;;
0,015907;5,13131;2,48485;795.350;;
0,015908;5,13131;2,48081;795.400;;
0,015909;5,13131;2,48485;795.450;;
0,01591;5,13131;2,49697;795.500;;
0,015911;5,13131;2,48889;795.550;;
0,015912;5,13131;2,49293;795.600;;
0,015913;5,13131;2,48485;795.650;;
0,015914;5,13131;2,48081;795.700;;
0,015915;5,13131;2,48889;795.750;;
0,015916;5,13131;2,49293;795.800;;
0,015917;5,13131;2,50101;795.850;;
0,015918;5,13131;2,49293;795.900;;
0,015919;5,13131;2,48081;795.950;;
0,01592;5,13131;2,49293;796.000;;
0,015921;5,13131;2,48081;796.050;;
0,015922;5,13131;2,49293;796.100;;
0,015923;5,13131;2,47677;796.150;;
0,015924;5,13131;2,48081;796.200;;
0,015925;5,13131;2,49293;796.250;;
0,015926;5,13131;2,48889;796.300;;
0,015927;5,13131;2,48485;796.350;;
0,015928;5,13131;2,48485;796.400;;
0,015929;5,13131;2,49697;796.450;;
0,01593;5,13131;2,48081;796.500;;
0,015931;5,13131;2,48889;796.550;;
0,015932;5,13131;2,48889;796.600;;
0,015933;5,13131;2,49293;796.650;;
0,015934;5,13131;2,49697;796.700;;
0,015935;5,13131;2,48889;796.750;;
0,015936;5,13131;2,49293;796.800;;
0,015937;5,13131;2,49293;796.850;;
0,015938;5,13131;2,49293;796.900;;
0,015939;5,13131;2,48889;796.950;;
0,01594;5,13131;2,48889;797.000;;
0,015941;5,13131;2,48889;797.050;;
0,015942;5,13131;2,49293;797.100;;
0,015943;5,13131;2,50101;797.150;;
0,015944;5,13131;2,49293;797.200;;
0,015945;5,13131;2,48889;797.250;;
0,015946;5,13131;2,49293;797.300;;
0,015947;5,13131;2,48081;797.350;;
0,015948;5,13131;2,49293;797.400;;
0,015949;5,13131;2,49293;797.450;;
0,01595;5,13131;2,48889;797.500;;
0,015951;5,13131;2,48889;797.550;;
0,015952;5,13131;2,48485;797.600;;
0,015953;5,13131;2,47677;797.650;;
0,015954;5,13131;2,48889;797.700;;
0,015955;5,13131;2,48889;797.750;;
0,015956;5,13131;2,48889;797.800;;
0,015957;5,13131;2,49697;797.850;;
0,015958;5,13131;2,49293;797.900;;
0,015959;5,13131;2,49293;797.950;;
0,01596;5,13131;2,48485;798.000;;
0,015961;5,13131;2,49293;798.050;;
0,015962;5,13131;2,47677;798.100;;
0,015963;5,13131;2,48889;798.150;;
0,015964;5,13131;2,49293;798.200;;
0,015965;5,13131;2,48485;798.250;;
0,015966;5,13131;2,49697;798.300;;
0,015967;5,13131;2,50101;798.350;;
0,015968;5,13131;2,49293;798.400;;
0,015969;5,13131;2,48081;798.450;;
0,01597;5,13131;2,49293;798.500;;
0,015971;5,13131;2,48485;798.550;;
0,015972;5,13131;2,48889;798.600;;
0,015973;5,13131;2,48485;798.650;;
0,015974;5,13131;2,48485;798.700;;
0,015975;5,13131;2,49293;798.750;;
0,015976;5,13131;2,50101;798.800;;
0,015977;5,13131;2,48889;798.850;;
0,015978;5,13131;2,49293;798.900;;
0,015979;5,13131;2,49697;798.950;;
0,01598;5,13131;2,48889;799.000;;
0,015981;5,13131;2,49697;799.050;;
0,015982;5,13131;2,48889;799.100;;
0,015983;5,13131;2,48485;799.150;;
0,015984;5,13131;2,48485;799.200;;
0,015985;5,13131;2,48889;799.250;;
0,015986;5,13131;2,48889;799.300;;
0,015987;5,13131;2,48081;799.350;;
0,015988;5,13131;2,48081;799.400;;
0,015989;5,13131;2,49293;799.450;;
0,01599;5,13131;2,48889;799.500;;
0,015991;5,13131;2,48889;799.550;;
0,015992;5,13131;2,48081;799.600;;
0,015993;5,13131;2,49293;799.650;;
0,015994;5,13131;2,48485;799.700;;
0,015995;5,13131;2,48889;799.750;;
0,015996;5,13131;2,48081;799.800;;
0,015997;5,13131;2,49293;799.850;;
0,015998;5,13131;2,48081;799.900;;
0,015999;5,13131;2,49293;799.950;;
0,016;5,13131;2,48889;800.000;;
0,016001;5,13131;2,48081;800.050;;
0,016002;5,13131;2,49293;800.100;;
0,016003;5,13131;2,48081;800.150;;
0,016004;5,13131;2,48889;800.200;;
0,016005;5,13131;2,48081;800.250;;
0,016006;5,13131;2,48889;800.300;;
0,016007;5,13131;2,48889;800.350;;
0,016008;5,13131;2,48889;800.400;;
0,016009;5,13131;2,48889;800.450;;
0,01601;0,290909;2,47677;800.500;;
0,016011;0,363636;2,48081;800.550;;
0,016012;0,363636;2,48889;800.600;;
0,016013;0,363636;2,48485;800.650;;
0,016014;0,363636;2,48485;800.700;;
0,016015;0,363636;2,48081;800.750;;
0,016016;0,359596;2,48485;800.800;;
0,016017;0,351515;2,46869;800.850;;
0,016018;0,343434;2,48081;800.900;;
0,016019;0,335354;2,47677;800.950;;
0,01602;0,331313;2,47677;801.000;;
0,016021;0,327273;2,48485;801.050;;
0,016022;0,331313;2,48081;801.100;;
0,016023;0,331313;2,48485;801.150;;
0,016024;0,331313;2,48889;801.200;;
0,016025;0,323232;2,48485;801.250;;
0,016026;0,335354;2,48889;801.300;;
0,016027;0,331313;2,48081;801.350;;
0,016028;0,331313;2,48889;801.400;;
0,016029;0,331313;2,48889;801.450;;
0,01603;0,339394;2,47677;801.500;;
0,016031;0,339394;2,48889;801.550;;
0,016032;0,331313;2,47677;801.600;;
0,016033;0,339394;2,48889;801.650;;
0,016034;0,335354;2,48485;801.700;;
0,016035;0,323232;2,47677;801.750;;
0,016036;0,327273;2,49293;801.800;;
0,016037;0,327273;2,48889;801.850;;
0,016038;0,335354;2,49293;801.900;;
0,016039;0,339394;2,48485;801.950;;
0,01604;0,331313;2,48081;802.000;;
0,016041;0,331313;2,48485;802.050;;
0,016042;0,323232;2,48485;802.100;;
0,016043;0,327273;2,48485;802.150;;
0,016044;0,327273;2,47677;802.200;;
0,016045;0,331313;2,48081;802.250;;
0,016046;0,331313;2,48081;802.300;;
0,016047;0,331313;2,47677;802.350;;
0,016048;0,327273;2,48889;802.400;;
0,016049;0,331313;2,48889;802.450;;
0,01605;0,331313;2,48485;802.500;;
0,016051;0,331313;2,46869;802.550;;
0,016052;0,323232;2,47677;802.600;;
0,016053;0,335354;2,48889;802.650;;
0,016054;0,335354;2,48081;802.700;;
0,016055;0,323232;2,47677;802.750;;
0,016056;0,327273;2,48081;802.800;;
0,016057;0,331313;2,48081;802.850;;
0,016058;0,331313;2,48485;802.900;;
0,016059;0,331313;2,47677;802.950;;
0,01606;0,327273;2,47677;803.000;;
0,016061;0,327273;2,48889;803.050;;
0,016062;0,327273;2,47677;803.100;;
0,016063;0,327273;2,49293;803.150;;
0,016064;0,335354;2,48485;803.200;;
0,016065;0,327273;2,48485;803.250;;
0,016066;0,323232;2,48485;803.300;;
0,016067;0,327273;2,47677;803.350;;
0,016068;0,331313;2,49293;803.400;;
0,016069;0,331313;2,48889;803.450;;
0,01607;0,327273;2,48889;803.500;;
0,016071;0,335354;2,47677;803.550;;
0,016072;0,331313;2,49697;803.600;;
0,016073;0,331313;2,47677;803.650;;
0,016074;0,331313;2,48889;803.700;;
0,016075;0,331313;2,48889;803.750;;
0,016076;0,335354;2,48081;803.800;;
0,016077;0,327273;2,48889;803.850;;
0,016078;0,331313;2,48081;803.900;;
0,016079;0,331313;2,48889;803.950;;
0,01608;0,327273;2,49697;804.000;;
0,016081;0,327273;2,50101;804.050;;
0,016082;0,331313;2,49697;804.100;;
0,016083;0,323232;2,48889;804.150;;
0,016084;0,323232;2,49293;804.200;;
0,016085;0,327273;2,47677;804.250;;
0,016086;0,331313;2,48889;804.300;;
0,016087;0,335354;2,47677;804.350;;
0,016088;0,327273;2,49697;804.400;;
0,016089;0,335354;2,48485;804.450;;
0,01609;0,327273;2,49293;804.500;;
0,016091;0,327273;2,49293;804.550;;
0,016092;0,327273;2,47677;804.600;;
0,016093;0,323232;2,48485;804.650;;
0,016094;0,327273;2,48889;804.700;;
0,016095;0,335354;2,48081;804.750;;
0,016096;0,339394;2,48485;804.800;;
0,016097;0,331313;2,48889;804.850;;
0,016098;0,335354;2,48889;804.900;;
0,016099;0,339394;2,49293;804.950;;
0,0161;0,331313;2,48889;805.000;;
0,016101;0,339394;2,48081;805.050;;
0,016102;0,335354;2,48081;805.100;;
0,016103;0,327273;2,47677;805.150;;
0,016104;0,327273;2,48889;805.200;;
0,016105;0,331313;2,48485;805.250;;
0,016106;0,335354;2,48889;805.300;;
0,016107;0,327273;2,48485;805.350;;
0,016108;0,327273;2,48081;805.400;;
0,016109;0,339394;2,46869;805.450;;
0,01611;0,339394;2,48485;805.500;;
0,016111;0,331313;2,48485;805.550;;
0,016112;0,327273;2,48485;805.600;;
0,016113;0,339394;2,48485;805.650;;
0,016114;0,327273;2,49293;805.700;;
0,016115;0,335354;2,48081;805.750;;
0,016116;0,331313;2,48081;805.800;;
0,016117;0,323232;2,48485;805.850;;
0,016118;0,331313;2,47677;805.900;;
0,016119;0,339394;2,48081;805.950;;
0,01612;0,339394;2,48081;806.000;;
0,016121;0,335354;2,48485;806.050;;
0,016122;0,327273;2,47677;806.100;;
0,016123;0,339394;2,48889;806.150;;
0,016124;0,327273;2,48081;806.200;;
0,016125;0,331313;2,48081;806.250;;
0,016126;0,335354;2,48889;806.300;;
0,016127;0,327273;2,49293;806.350;;
0,016128;0,331313;2,47273;806.400;;
0,016129;0,323232;2,48081;806.450;;
0,01613;0,331313;2,49293;806.500;;
0,016131;0,323232;2,46869;806.550;;
0,016132;0,335354;2,48081;806.600;;
0,016133;0,347475;2,48485;806.650;;
0,016134;0,339394;2,49293;806.700;;
0,016135;0,331313;2,47677;806.750;;
0,016136;0,339394;2,47677;806.800;;
0,016137;0,339394;2,47677;806.850;;
0,016138;0,327273;2,47677;806.900;;
0,016139;0,335354;2,49293;806.950;;
0,01614;0,331313;2,47677;807.000;;
0,016141;0,335354;2,48485;807.050;;
0,016142;0,327273;2,48081;807.100;;
0,016143;0,335354;2,48889;807.150;;
0,016144;0,331313;2,48081;807.200;;
0,016145;0,331313;2,48485;807.250;;
0,016146;0,327273;2,48081;807.300;;
0,016147;0,331313;2,48485;807.350;;
0,016148;0,331313;2,48081;807.400;;
0,016149;0,327273;2,48889;807.450;;
0,01615;0,335354;2,48485;807.500;;
0,016151;0,331313;2,48485;807.550;;
0,016152;0,335354;2,48889;807.600;;
0,016153;0,327273;2,48889;807.650;;
0,016154;0,335354;2,48081;807.700;;
0,016155;0,335354;2,49293;807.750;;
0,016156;0,331313;2,48485;807.800;;
0,016157;0,339394;2,48485;807.850;;
0,016158;0,331313;2,50101;807.900;;
0,016159;0,327273;2,49293;807.950;;
0,01616;0,331313;2,49293;808.000;;
0,016161;0,327273;2,48081;808.050;;
0,016162;0,327273;2,48081;808.100;;
0,016163;0,327273;2,47677;808.150;;
0,016164;0,327273;2,48889;808.200;;
0,016165;0,331313;2,48485;808.250;;
0,016166;0,331313;2,48889;808.300;;
0,016167;0,335354;2,48485;808.350;;
0,016168;0,331313;2,48889;808.400;;
0,016169;0,331313;2,48889;808.450;;
0,01617;0,331313;2,47677;808.500;;
0,016171;0,343434;2,48081;808.550;;
0,016172;0,327273;2,48485;808.600;;
0,016173;0,327273;2,48485;808.650;;
0,016174;0,327273;2,47273;808.700;;
0,016175;0,323232;2,48485;808.750;;
0,016176;0,327273;2,47677;808.800;;
0,016177;0,331313;2,48081;808.850;;
0,016178;0,327273;2,48889;808.900;;
0,016179;0,327273;2,48485;808.950;;
0,01618;0,331313;2,48485;809.000;;
0,016181;0,327273;2,48485;809.050;;
0,016182;0,335354;2,48485;809.100;;
0,016183;0,327273;2,48889;809.150;;
0,016184;0,335354;2,48485;809.200;;
0,016185;0,327273;2,47677;809.250;;
0,016186;0,331313;2,48081;809.300;;
0,016187;0,331313;2,47273;809.350;;
0,016188;0,331313;2,47677;809.400;;
0,016189;0,339394;2,49697;809.450;;
0,01619;0,327273;2,48081;809.500;;
0,016191;0,323232;2,48485;809.550;;
0,016192;0,331313;2,47677;809.600;;
0,016193;0,335354;2,48485;809.650;;
0,016194;0,335354;2,48081;809.700;;
0,016195;0,335354;2,49293;809.750;;
0,016196;0,323232;2,48485;809.800;;
0,016197;0,331313;2,47273;809.850;;
0,016198;0,331313;2,49293;809.900;;
0,016199;0,343434;2,48889;809.950;;
0,0162;0,335354;2,48081;810.000;;
0,016201;0,331313;2,48485;810.050;;
0,016202;0,335354;2,48081;810.100;;
0,016203;0,331313;2,49293;810.150;;
0,016204;0,327273;2,49293;810.200;;
0,016205;0,335354;2,47677;810.250;;
0,016206;0,327273;2,48485;810.300;;
0,016207;0,335354;2,48081;810.350;;
0,016208;0,335354;2,48485;810.400;;
0,016209;0,331313;2,48081;810.450;;
0,01621;0,335354;2,47677;810.500;;
0,016211;0,331313;2,49697;810.550;;
0,016212;0,327273;2,47677;810.600;;
0,016213;0,335354;2,49697;810.650;;
0,016214;0,339394;2,48081;810.700;;
0,016215;0,331313;2,48081;810.750;;
0,016216;0,323232;2,48485;810.800;;
0,016217;0,339394;2,48485;810.850;;
0,016218;0,331313;2,48485;810.900;;
0,016219;0,327273;2,48081;810.950;;
0,01622;0,331313;2,48485;811.000;;
0,016221;0,323232;2,48485;811.050;;
0,016222;0,331313;2,47677;811.100;;
0,016223;0,327273;2,47273;811.150;;
0,016224;0,327273;2,48889;811.200;;
0,016225;0,327273;2,48485;811.250;;
0,016226;0,335354;2,48485;811.300;;
0,016227;0,327273;2,47677;811.350;;
0,016228;0,331313;2,48485;811.400;;
0,016229;0,331313;2,48081;811.450;;
0,01623;0,335354;2,48081;811.500;;
0,016231;0,331313;2,49293;811.550;;
0,016232;0,327273;2,48889;811.600;;
0,016233;0,327273;2,47677;811.650;;
0,016234;0,331313;2,48889;811.700;;
0,016235;0,339394;2,48889;811.750;;
0,016236;0,327273;2,47677;811.800;;
0,016237;0,327273;2,47677;811.850;;
0,016238;0,331313;2,48485;811.900;;
0,016239;0,331313;2,48485;811.950;;
0,01624;0,331313;2,48485;812.000;;
0,016241;0,331313;2,48485;812.050;;
0,016242;0,327273;2,48889;812.100;;
0,016243;0,327273;2,48485;812.150;;
0,016244;0,327273;2,49697;812.200;;
0,016245;0,339394;2,48889;812.250;;
0,016246;0,339394;2,48889;812.300;;
0,016247;0,323232;2,48889;812.350;;
0,016248;0,327273;2,48889;812.400;;
0,016249;0,331313;2,49293;812.450;;
0,01625;0,327273;2,48081;812.500;;
0,016251;0,335354;2,48485;812.550;;
0,016252;0,327273;2,48485;812.600;;
0,016253;0,331313;2,49293;812.650;;
0,016254;0,331313;2,49293;812.700;;
0,016255;0,331313;2,48485;812.750;;
0,016256;0,327273;2,48485;812.800;;
0,016257;0,335354;2,48485;812.850;;
0,016258;0,323232;2,48081;812.900;;
0,016259;0,331313;2,47677;812.950;;
0,01626;0,339394;2,48081;813.000;;
0,016261;0,327273;2,49293;813.050;;
0,016262;0,327273;2,49293;813.100;;
0,016263;0,331313;2,48889;813.150;;
0,016264;0,323232;2,48889;813.200;;
0,016265;0,335354;2,48485;813.250;;
0,016266;0,335354;2,49697;813.300;;
0,016267;0,331313;2,48889;813.350;;
0,016268;0,331313;2,47677;813.400;;
0,016269;0,335354;2,48081;813.450;;
0,01627;0,327273;2,48081;813.500;;
0,016271;0,331313;2,48889;813.550;;
0,016272;0,331313;2,49293;813.600;;
0,016273;0,327273;2,46869;813.650;;
0,016274;0,327273;2,47677;813.700;;
0,016275;0,327273;2,46869;813.750;;
0,016276;0,335354;2,48889;813.800;;
0,016277;0,331313;2,47677;813.850;;
0,016278;0,339394;2,48081;813.900;;
0,016279;0,343434;2,48081;813.950;;
0,01628;0,339394;2,48889;814.000;;
0,016281;0,331313;2,48081;814.050;;
0,016282;0,335354;2,49293;814.100;;
0,016283;0,327273;2,47677;814.150;;
0,016284;0,335354;2,47273;814.200;;
0,016285;0,331313;2,48485;814.250;;
0,016286;0,331313;2,49293;814.300;;
0,016287;0,331313;2,47677;814.350;;
0,016288;0,327273;2,48485;814.400;;
0,016289;0,331313;2,48081;814.450;;
0,01629;0,331313;2,48485;814.500;;
0,016291;0,327273;2,47273;814.550;;
0,016292;0,335354;2,48081;814.600;;
0,016293;0,335354;2,48081;814.650;;
0,016294;0,327273;2,48485;814.700;;
0,016295;0,327273;2,48081;814.750;;
0,016296;0,331313;2,47677;814.800;;
0,016297;0,327273;2,47677;814.850;;
0,016298;0,327273;2,48081;814.900;;
0,016299;0,331313;2,49293;814.950;;
0,0163;0,339394;2,48889;815.000;;
0,016301;0,327273;2,48889;815.050;;
0,016302;0,331313;2,47677;815.100;;
0,016303;0,331313;2,47677;815.150;;
0,016304;0,327273;2,49293;815.200;;
0,016305;0,331313;2,48485;815.250;;
0,016306;0,339394;2,48485;815.300;;
0,016307;0,343434;2,48081;815.350;;
0,016308;0,327273;2,48485;815.400;;
0,016309;0,327273;2,48889;815.450;;
0,01631;0,347475;2,48081;815.500;;
0,016311;0,343434;2,48081;815.550;;
0,016312;0,335354;2,48485;815.600;;
0,016313;0,331313;2,47677;815.650;;
0,016314;0,327273;2,47677;815.700;;
0,016315;0,327273;2,47677;815.750;;
0,016316;0,331313;2,49293;815.800;;
0,016317;0,327273;2,48889;815.850;;
0,016318;0,335354;2,48889;815.900;;
0,016319;0,331313;2,48889;815.950;;
0,01632;0,339394;2,48485;816.000;;
0,016321;0,327273;2,48485;816.050;;
0,016322;0,331313;2,49293;816.100;;
0,016323;0,339394;2,48485;816.150;;
0,016324;0,327273;2,48081;816.200;;
0,016325;0,339394;2,48485;816.250;;
0,016326;0,327273;2,48485;816.300;;
0,016327;0,331313;2,48081;816.350;;
0,016328;0,335354;2,46869;816.400;;
0,016329;0,335354;2,48889;816.450;;
0,01633;0,323232;2,48485;816.500;;
0,016331;0,327273;2,48485;816.550;;
0,016332;0,327273;2,48889;816.600;;
0,016333;0,335354;2,48889;816.650;;
0,016334;0,331313;2,48889;816.700;;
0,016335;0,327273;2,48081;816.750;;
0,016336;0,327273;2,47677;816.800;;
0,016337;0,331313;2,48485;816.850;;
0,016338;0,335354;2,48889;816.900;;
0,016339;0,327273;2,48081;816.950;;
0,01634;0,335354;2,48081;817.000;;
0,016341;0,339394;2,47273;817.050;;
0,016342;0,331313;2,48485;817.100;;
0,016343;0,327273;2,47677;817.150;;
0,016344;0,327273;2,48889;817.200;;
0,016345;0,339394;2,47677;817.250;;
0,016346;0,335354;2,48485;817.300;;
0,016347;0,323232;2,47677;817.350;;
0,016348;0,331313;2,48485;817.400;;
0,016349;0,331313;2,48485;817.450;;
0,01635;0,335354;2,48081;817.500;;
0,016351;0,331313;2,49697;817.550;;
0,016352;0,327273;2,48485;817.600;;
0,016353;0,327273;2,49293;817.650;;
0,016354;0,335354;2,48485;817.700;;
0,016355;0,339394;2,48485;817.750;;
0,016356;0,335354;2,48485;817.800;;
0,016357;0,331313;2,47677;817.850;;
0,016358;0,331313;2,48081;817.900;;
