"t / s";"CH1 / V";"CH2 / V";"f / Hz";"SP1 / dB";"SP2 / dB"
0,015415;5,13131;0,40404;770.750;;
0,015416;5,13131;0,40404;770.800;;
0,015417;5,13131;0,40404;770.850;;
0,015418;5,13131;0,40404;770.900;;
0,015419;5,13131;0,40404;770.950;;
0,01542;5,13131;0,40404;771.000;;
0,015421;5,13131;0,40404;771.050;;
0,015422;5,13131;0,40404;771.100;;
0,015423;5,13131;0,40404;771.150;;
0,015424;5,13131;0,40404;771.200;;
0,015425;5,13131;0,40404;771.250;;
0,015426;5,13131;0,40404;771.300;;
0,015427;5,13131;0,40404;771.350;;
0,015428;5,13131;0,40404;771.400;;
0,015429;5,13131;0,40404;771.450;;
0,01543;5,13131;0,40404;771.500;;
0,015431;5,13131;0,40404;771.550;;
0,015432;5,13131;0,40404;771.600;;
0,015433;5,13131;0,40404;771.650;;
0,015434;5,13131;0,40404;771.700;;
0,015435;5,13131;0,40404;771.750;;
0,015436;5,13131;0,40404;771.800;;
0,015437;5,13131;0,40404;771.850;;
0,015438;5,13131;0,40404;771.900;;
0,015439;5,13131;0,40404;771.950;;
0,01544;5,13131;0,40404;772.000;;
0,015441;5,13131;0,40404;772.050;;
0,015442;5,13131;0,40404;772.100;;
0,015443;5,13131;0,40404;772.150;;
0,015444;5,13131;0,40404;772.200;;
0,015445;5,13131;0,40404;772.250;;
0,015446;5,13131;0,40404;772.300;;
0,015447;5,13131;0,40404;772.350;;
0,015448;5,13131;0,40404;772.400;;
0,015449;5,13131;0,40404;772.450;;
0,01545;5,13131;0,40404;772.500;;
0,015451;5,13131;0,40404;772.550;;
0,015452;5,13131;0,40404;772.600;;
0,015453;5,13131;0,40404;772.650;;
0,015454;5,13131;0,40404;772.700;;
0,015455;5,13131;0,40404;772.750;;
0,015456;5,13131;0,40404;772.800;;
0,015457;5,13131;0,444444;772.850;;
0,015458;5,13131;0,40404;772.900;;
0,015459;5,13131;0,40404;772.950;;
0,01546;5,13131;0,40404;773.000;;
0,015461;5,13131;0,40404;773.050;;
0,015462;5,13131;0,40404;773.100;;
0,015463;5,13131;0,40404;773.150;;
0,015464;5,13131;0,40404;773.200;;
0,015465;5,13131;0,40404;773.250;;
0,015466;5,13131;0,40404;773.300;;
0,015467;5,13131;0,40404;773.350;;
0,015468;5,13131;0,40404;773.400;;
0,015469;5,13131;0,40404;773.450;;
0,01547;5,13131;0,40404;773.500;;
0,015471;5,13131;0,40404;773.550;;
0,015472;5,13131;0,40404;773.600;;
0,015473;5,13131;0,40404;773.650;;
0,015474;5,13131;0,40404;773.700;;
0,015475;5,13131;0,40404;773.750;;
0,015476;5,13131;0,40404;773.800;;
0,015477;5,13131;0,40404;773.850;;
0,015478;5,13131;0,40404;773.900;;
0,015479;5,13131;0,40404;773.950;;
0,01548;5,13131;0,40404;774.000;;
0,015481;5,13131;0,40404;774.050;;
0,015482;5,13131;0,40404;774.100;;
0,015483;5,13131;0,40404;774.150;;
0,015484;5,13131;0,40404;774.200;;
0,015485;5,13131;0,40404;774.250;;
0,015486;5,13131;0,40404;774.300;;
0,015487;5,13131;0,40404;774.350;;
0,015488;5,13131;0,40404;774.400;;
0,015489;5,13131;0,40404;774.450;;
0,01549;5,13131;0,40404;774.500;;
0,015491;5,13131;0,40404;774.550;;
0,015492;5,13131;0,40404;774.600;;
0,015493;5,13131;0,40404;774.650;;
0,015494;5,13131;0,40404;774.700;;
0,015495;5,13131;0,40404;774.750;;
0,015496;5,13131;0,40404;774.800;;
0,015497;5,13131;0,40404;774.850;;
0,015498;5,13131;0,40404;774.900;;
0,015499;5,13131;0,40404;774.950;;
0,0155;5,13131;0,40404;775.000;;
0,015501;5,13131;0,40404;775.050;;
0,015502;5,13131;0,40404;775.100;;
0,015503;5,13131;0,40404;775.150;;
0,015504;5,13131;0,40404;775.200;;
0,015505;5,13131;0,40404;775.250;;
0,015506;5,13131;0,40404;775.300;;
0,015507;5,13131;0,40404;775.350;;
0,015508;5,13131;0,40404;775.400;;
0,015509;5,13131;0,40404;775.450;;
0,01551;5,13131;0,40404;775.500;;
0,015511;5,13131;0,40404;775.550;;
0,015512;5,13131;0,40404;775.600;;
0,015513;5,13131;0,40404;775.650;;
0,015514;5,13131;0,40404;775.700;;
0,015515;5,13131;0,40404;775.750;;
0,015516;5,13131;0,40404;775.800;;
0,015517;5,13131;0,40404;775.850;;
0,015518;4,21818;0,767677;775.900;;
0,015519;0,448485;11,3535;775.950;;
0,01552;0,4;11,7172;776.000;;
0,015521;0,363636;11,7172;776.050;;
0,015522;0,363636;11,7172;776.100;;
0,015523;0,355556;11,7576;776.150;;
0,015524;0,343434;11,7172;776.200;;
0,015525;0,335354;11,7172;776.250;;
0,015526;0,323232;11,7576;776.300;;
0,015527;0,327273;11,7172;776.350;;
0,015528;0,331313;11,7576;776.400;;
0,015529;0,323232;11,7172;776.450;;
0,01553;0,323232;11,7172;776.500;;
0,015531;0,327273;11,7172;776.550;;
0,015532;0,323232;11,7172;776.600;;
0,015533;0,323232;11,7172;776.650;;
0,015534;0,323232;11,7172;776.700;;
0,015535;0,315152;11,7172;776.750;;
0,015536;0,323232;11,7172;776.800;;
0,015537;0,323232;11,798;776.850;;
0,015538;0,323232;11,798;776.900;;
0,015539;0,323232;11,798;776.950;;
0,01554;0,323232;11,7172;777.000;;
0,015541;0,319192;11,7576;777.050;;
0,015542;0,323232;11,7576;777.100;;
0,015543;0,323232;11,7576;777.150;;
0,015544;0,323232;11,7576;777.200;;
0,015545;0,323232;11,798;777.250;;
0,015546;0,323232;11,8384;777.300;;
0,015547;0,323232;11,7576;777.350;;
0,015548;0,319192;11,7172;777.400;;
0,015549;0,319192;11,7576;777.450;;
0,01555;0,319192;11,7576;777.500;;
0,015551;0,323232;11,7576;777.550;;
0,015552;0,319192;11,7576;777.600;;
0,015553;0,323232;11,7576;777.650;;
0,015554;0,319192;11,7576;777.700;;
0,015555;0,323232;11,7576;777.750;;
0,015556;0,315152;11,7576;777.800;;
0,015557;0,323232;11,7576;777.850;;
0,015558;0,323232;11,7172;777.900;;
0,015559;0,327273;11,7576;777.950;;
0,01556;0,323232;11,7576;778.000;;
0,015561;0,315152;11,798;778.050;;
0,015562;0,323232;11,7576;778.100;;
0,015563;0,323232;11,7172;778.150;;
0,015564;0,323232;11,7576;778.200;;
0,015565;0,323232;11,7576;778.250;;
0,015566;0,323232;11,7172;778.300;;
0,015567;0,323232;11,7172;778.350;;
0,015568;0,323232;11,7576;778.400;;
0,015569;0,323232;11,7576;778.450;;
0,01557;0,315152;11,7576;778.500;;
0,015571;0,323232;11,798;778.550;;
0,015572;0,323232;11,7172;778.600;;
0,015573;0,319192;11,798;778.650;;
0,015574;0,323232;11,7576;778.700;;
0,015575;0,319192;11,7172;778.750;;
0,015576;0,319192;11,7576;778.800;;
0,015577;0,323232;11,7576;778.850;;
0,015578;0,315152;11,798;778.900;;
0,015579;0,319192;11,7172;778.950;;
0,01558;0,315152;11,7172;779.000;;
0,015581;0,311111;11,7576;779.050;;
0,015582;0,319192;11,7576;779.100;;
0,015583;0,319192;11,7576;779.150;;
0,015584;0,323232;11,7172;779.200;;
0,015585;0,319192;11,7172;779.250;;
0,015586;0,323232;11,7576;779.300;;
0,015587;0,315152;11,7576;779.350;;
0,015588;0,323232;11,7576;779.400;;
0,015589;0,323232;11,7172;779.450;;
0,01559;0,319192;11,7576;779.500;;
0,015591;0,311111;11,7576;779.550;;
0,015592;0,319192;11,7576;779.600;;
0,015593;0,319192;11,7576;779.650;;
0,015594;0,319192;11,7172;779.700;;
0,015595;0,323232;11,7172;779.750;;
0,015596;0,327273;11,7172;779.800;;
0,015597;0,323232;11,7172;779.850;;
0,015598;0,323232;11,7576;779.900;;
0,015599;0,315152;11,798;779.950;;
0,0156;0,319192;11,8384;780.000;;
0,015601;0,311111;11,798;780.050;;
0,015602;0,323232;11,7576;780.100;;
0,015603;0,323232;11,7576;780.150;;
0,015604;0,323232;11,7172;780.200;;
0,015605;0,319192;11,798;780.250;;
0,015606;0,319192;11,7172;780.300;;
0,015607;0,323232;11,798;780.350;;
0,015608;0,323232;11,7576;780.400;;
0,015609;0,323232;11,798;780.450;;
0,01561;0,323232;11,7576;780.500;;
0,015611;0,323232;11,7172;780.550;;
0,015612;0,323232;11,7172;780.600;;
0,015613;0,323232;11,7576;780.650;;
0,015614;0,315152;11,7172;780.700;;
0,015615;0,319192;11,7576;780.750;;
0,015616;0,323232;11,7172;780.800;;
0,015617;0,315152;11,7576;780.850;;
0,015618;0,323232;11,8384;780.900;;
0,015619;0,319192;11,7576;780.950;;
0,01562;0,315152;11,7576;781.000;;
0,015621;0,319192;11,7172;781.050;;
0,015622;0,323232;11,7172;781.100;;
0,015623;0,315152;11,7172;781.150;;
0,015624;0,319192;11,8384;781.200;;
0,015625;0,323232;11,7172;781.250;;
0,015626;0,315152;11,798;781.300;;
0,015627;0,323232;11,7576;781.350;;
0,015628;0,29899;11,798;781.400;;
0,015629;0,335354;11,798;781.450;;
0,01563;0,327273;11,7172;781.500;;
0,015631;0,323232;11,7576;781.550;;
0,015632;0,323232;11,7576;781.600;;
0,015633;0,323232;11,7576;781.650;;
0,015634;0,319192;11,7576;781.700;;
0,015635;0,323232;11,8384;781.750;;
0,015636;0,315152;11,7172;781.800;;
0,015637;0,323232;11,798;781.850;;
0,015638;0,319192;11,7576;781.900;;
0,015639;0,323232;11,7172;781.950;;
0,01564;0,327273;11,798;782.000;;
0,015641;0,315152;11,7576;782.050;;
0,015642;0,323232;11,8384;782.100;;
0,015643;0,323232;11,798;782.150;;
0,015644;0,323232;11,798;782.200;;
0,015645;0,319192;11,7172;782.250;;
0,015646;0,323232;11,7172;782.300;;
0,015647;0,323232;11,798;782.350;;
0,015648;0,319192;11,798;782.400;;
0,015649;0,307071;11,7576;782.450;;
0,01565;0,323232;11,798;782.500;;
0,015651;0,323232;11,7576;782.550;;
0,015652;0,323232;11,7172;782.600;;
0,015653;0,319192;11,7576;782.650;;
0,015654;0,323232;11,7172;782.700;;
0,015655;0,319192;11,7576;782.750;;
0,015656;0,323232;11,7172;782.800;;
0,015657;0,319192;11,7576;782.850;;
0,015658;0,323232;11,7172;782.900;;
0,015659;0,315152;11,7576;782.950;;
0,01566;0,319192;11,7576;783.000;;
0,015661;0,315152;11,7172;783.050;;
0,015662;0,319192;11,7172;783.100;;
0,015663;0,323232;11,7576;783.150;;
0,015664;0,323232;11,7576;783.200;;
0,015665;0,323232;11,7576;783.250;;
0,015666;0,323232;11,798;783.300;;
0,015667;0,323232;11,8384;783.350;;
0,015668;0,323232;11,7576;783.400;;
0,015669;0,327273;11,7576;783.450;;
0,01567;0,319192;11,7172;783.500;;
0,015671;0,311111;11,798;783.550;;
0,015672;0,323232;11,7576;783.600;;
0,015673;0,323232;11,8788;783.650;;
0,015674;0,323232;11,798;783.700;;
0,015675;0,315152;11,7576;783.750;;
0,015676;0,323232;11,7172;783.800;;
0,015677;0,311111;11,798;783.850;;
0,015678;0,323232;11,7172;783.900;;
0,015679;0,319192;11,798;783.950;;
0,01568;0,323232;11,7172;784.000;;
0,015681;0,323232;11,7576;784.050;;
0,015682;0,323232;11,7576;784.100;;
0,015683;0,319192;11,7576;784.150;;
0,015684;0,323232;11,798;784.200;;
0,015685;0,323232;11,7576;784.250;;
0,015686;0,323232;11,7172;784.300;;
0,015687;0,319192;11,7576;784.350;;
0,015688;0,319192;11,798;784.400;;
0,015689;0,323232;11,798;784.450;;
0,01569;0,319192;11,7172;784.500;;
0,015691;0,311111;11,7576;784.550;;
0,015692;0,323232;11,7576;784.600;;
0,015693;0,319192;11,7576;784.650;;
0,015694;0,319192;11,8788;784.700;;
0,015695;0,319192;11,7172;784.750;;
0,015696;0,319192;11,7172;784.800;;
0,015697;0,323232;11,7172;784.850;;
0,015698;0,323232;11,7576;784.900;;
0,015699;0,319192;11,798;784.950;;
0,0157;0,319192;11,798;785.000;;
0,015701;0,323232;11,798;785.050;;
0,015702;0,323232;11,7172;785.100;;
0,015703;0,319192;11,798;785.150;;
0,015704;0,323232;11,798;785.200;;
0,015705;0,315152;11,7576;785.250;;
0,015706;0,319192;11,7576;785.300;;
0,015707;0,323232;11,7576;785.350;;
0,015708;0,323232;11,8788;785.400;;
0,015709;0,319192;11,798;785.450;;
0,01571;0,319192;11,7172;785.500;;
0,015711;0,323232;11,798;785.550;;
0,015712;0,319192;11,7576;785.600;;
0,015713;0,331313;11,7172;785.650;;
0,015714;0,327273;11,8384;785.700;;
0,015715;0,323232;11,798;785.750;;
0,015716;0,323232;11,7576;785.800;;
0,015717;0,319192;11,798;785.850;;
0,015718;0,323232;11,7172;785.900;;
0,015719;0,315152;11,7576;785.950;;
0,01572;0,315152;11,7172;786.000;;
0,015721;0,323232;11,798;786.050;;
0,015722;0,323232;11,798;786.100;;
0,015723;0,323232;11,7172;786.150;;
0,015724;0,323232;11,7172;786.200;;
0,015725;0,323232;11,7576;786.250;;
0,015726;0,323232;11,7576;786.300;;
0,015727;0,323232;11,7576;786.350;;
0,015728;0,323232;11,798;786.400;;
0,015729;0,323232;11,798;786.450;;
0,01573;0,319192;11,7172;786.500;;
0,015731;0,323232;11,7172;786.550;;
0,015732;0,323232;11,7172;786.600;;
0,015733;0,319192;11,798;786.650;;
0,015734;0,319192;11,7172;786.700;;
0,015735;0,323232;11,7576;786.750;;
0,015736;0,319192;11,7576;786.800;;
0,015737;0,323232;11,8788;786.850;;
0,015738;0,319192;11,7172;786.900;;
0,015739;0,323232;11,7172;786.950;;
0,01574;0,319192;11,798;787.000;;
0,015741;0,319192;11,7576;787.050;;
0,015742;0,319192;11,798;787.100;;
0,015743;0,323232;11,7576;787.150;;
0,015744;0,319192;11,7172;787.200;;
0,015745;0,323232;11,798;787.250;;
0,015746;0,323232;11,8384;787.300;;
0,015747;0,319192;11,798;787.350;;
0,015748;0,319192;11,7576;787.400;;
0,015749;0,319192;11,798;787.450;;
0,01575;0,315152;11,7576;787.500;;
0,015751;0,319192;11,7172;787.550;;
0,015752;0,323232;11,7576;787.600;;
0,015753;0,319192;11,7576;787.650;;
0,015754;0,319192;11,7172;787.700;;
0,015755;0,323232;11,798;787.750;;
0,015756;0,311111;11,7172;787.800;;
0,015757;0,315152;11,7172;787.850;;
0,015758;0,311111;11,7172;787.900;;
0,015759;0,315152;11,7172;787.950;;
0,01576;0,319192;11,7172;788.000;;
0,015761;0,319192;11,798;788.050;;
0,015762;0,319192;11,7576;788.100;;
0,015763;0,323232;11,7576;788.150;;
0,015764;0,319192;11,798;788.200;;
0,015765;0,323232;11,7576;788.250;;
0,015766;0,323232;11,7576;788.300;;
0,015767;0,319192;11,7172;788.350;;
0,015768;0,315152;11,7172;788.400;;
0,015769;0,319192;11,7576;788.450;;
0,01577;0,319192;11,7172;788.500;;
0,015771;0,323232;11,7172;788.550;;
0,015772;0,319192;11,7172;788.600;;
0,015773;0,323232;11,7172;788.650;;
0,015774;0,323232;11,7172;788.700;;
0,015775;0,323232;11,7576;788.750;;
0,015776;0,319192;11,7172;788.800;;
0,015777;0,319192;11,7576;788.850;;
0,015778;0,315152;11,8384;788.900;;
0,015779;0,315152;11,7576;788.950;;
0,01578;0,323232;11,7576;789.000;;
0,015781;0,319192;11,798;789.050;;
0,015782;0,327273;11,7576;789.100;;
0,015783;0,319192;11,798;789.150;;
0,015784;0,323232;11,7576;789.200;;
0,015785;0,323232;11,8384;789.250;;
0,015786;0,319192;11,8384;789.300;;
0,015787;0,323232;11,7576;789.350;;
0,015788;0,323232;11,798;789.400;;
0,015789;0,311111;11,798;789.450;;
0,01579;0,319192;11,7172;789.500;;
0,015791;0,307071;11,7576;789.550;;
0,015792;0,323232;11,7576;789.600;;
0,015793;0,323232;11,798;789.650;;
0,015794;0,315152;11,7576;789.700;;
0,015795;0,323232;11,798;789.750;;
0,015796;0,323232;11,7172;789.800;;
0,015797;0,319192;11,7576;789.850;;
0,015798;0,323232;11,7576;789.900;;
0,015799;0,319192;11,7172;789.950;;
0,0158;0,315152;11,7172;790.000;;
0,015801;0,319192;11,7172;790.050;;
0,015802;0,323232;11,7576;790.100;;
0,015803;0,323232;11,7576;790.150;;
0,015804;0,319192;11,7576;790.200;;
0,015805;0,323232;11,798;790.250;;
0,015806;0,323232;11,7172;790.300;;
0,015807;0,319192;11,798;790.350;;
0,015808;0,323232;11,7576;790.400;;
0,015809;0,323232;11,798;790.450;;
0,01581;0,323232;11,798;790.500;;
0,015811;0,323232;11,7576;790.550;;
0,015812;0,323232;11,8788;790.600;;
0,015813;0,323232;11,7576;790.650;;
0,015814;0,323232;11,7172;790.700;;
0,015815;0,323232;11,7172;790.750;;
0,015816;0,319192;11,7172;790.800;;
0,015817;0,323232;11,7576;790.850;;
0,015818;0,323232;11,7576;790.900;;
0,015819;0,323232;11,7576;790.950;;
0,01582;0,323232;11,7172;791.000;;
0,015821;0,323232;11,7576;791.050;;
0,015822;0,315152;11,7576;791.100;;
0,015823;0,315152;11,7172;791.150;;
0,015824;0,323232;11,798;791.200;;
0,015825;0,319192;11,7576;791.250;;
0,015826;0,319192;11,798;791.300;;
0,015827;0,319192;11,7172;791.350;;
0,015828;0,323232;11,7172;791.400;;
0,015829;0,319192;11,798;791.450;;
0,01583;0,315152;11,7576;791.500;;
0,015831;0,323232;11,7172;791.550;;
0,015832;0,315152;11,7172;791.600;;
0,015833;0,319192;11,8384;791.650;;
0,015834;0,323232;11,7576;791.700;;
0,015835;0,323232;11,798;791.750;;
0,015836;0,315152;11,798;791.800;;
0,015837;0,319192;11,7576;791.850;;
0,015838;0,311111;11,7172;791.900;;
0,015839;0,323232;11,7172;791.950;;
0,01584;0,323232;11,7576;792.000;;
0,015841;0,323232;11,7576;792.050;;
0,015842;0,323232;11,7576;792.100;;
0,015843;0,323232;11,798;792.150;;
0,015844;0,323232;11,8384;792.200;;
0,015845;0,323232;11,798;792.250;;
0,015846;0,319192;11,7576;792.300;;
0,015847;0,323232;11,798;792.350;;
0,015848;0,323232;11,798;792.400;;
0,015849;0,323232;11,7576;792.450;;
0,01585;0,323232;11,798;792.500;;
0,015851;0,323232;11,7172;792.550;;
0,015852;0,319192;11,8788;792.600;;
0,015853;0,319192;11,798;792.650;;
0,015854;0,315152;11,798;792.700;;
0,015855;0,323232;11,7576;792.750;;
0,015856;0,315152;11,7172;792.800;;
0,015857;0,319192;11,7576;792.850;;
0,015858;0,323232;11,798;792.900;;
0,015859;0,323232;11,798;792.950;;
0,01586;0,319192;11,7576;793.000;;
0,015861;0,323232;11,7172;793.050;;
0,015862;0,323232;11,798;793.100;;
0,015863;0,315152;11,7172;793.150;;
0,015864;0,323232;11,7576;793.200;;
0,015865;0,315152;11,7172;793.250;;
0,015866;0,319192;11,7576;793.300;;
0,015867;0,315152;11,798;793.350;;
0,015868;0,315152;11,7576;793.400;;
0,015869;0,315152;11,798;793.450;;
0,01587;0,315152;11,7576;793.500;;
0,015871;0,319192;11,7172;793.550;;
0,015872;0,323232;11,7172;793.600;;
0,015873;0,319192;11,798;793.650;;
0,015874;0,319192;11,7576;793.700;;
0,015875;0,323232;11,7172;793.750;;
0,015876;0,315152;11,8384;793.800;;
0,015877;0,319192;11,7172;793.850;;
0,015878;0,319192;11,7172;793.900;;
0,015879;0,323232;11,798;793.950;;
0,01588;0,319192;11,7576;794.000;;
0,015881;0,319192;11,7172;794.050;;
0,015882;0,319192;11,7172;794.100;;
0,015883;0,323232;11,7172;794.150;;
0,015884;0,323232;11,7172;794.200;;
0,015885;0,323232;11,7576;794.250;;
0,015886;0,315152;11,7576;794.300;;
0,015887;0,323232;11,7172;794.350;;
0,015888;0,323232;11,7172;794.400;;
0,015889;0,319192;11,798;794.450;;
0,01589;0,319192;11,798;794.500;;
0,015891;0,323232;11,798;794.550;;
0,015892;0,323232;11,7172;794.600;;
0,015893;0,319192;11,7576;794.650;;
0,015894;0,323232;11,7172;794.700;;
0,015895;0,323232;11,7576;794.750;;
0,015896;0,315152;11,7172;794.800;;
0,015897;0,319192;11,7576;794.850;;
0,015898;0,323232;11,7576;794.900;;
0,015899;0,315152;11,7172;794.950;;
0,0159;0,323232;11,7576;795.000;;
0,015901;0,319192;11,7576;795.050;;
0,015902;0,315152;11,7576;795.100;;
0,015903;0,323232;11,798;795.150;;
0,015904;0,319192;11,7172;795.200;;
0,015905;0,319192;11,798;795.250;;
0,015906;0,323232;11,7576;795.300;;
0,015907;0,323232;11,7576;795.350;;
0,015908;0,323232;11,7576;795.400;;
0,015909;0,323232;11,7172;795.450;;
0,01591;0,323232;11,7576;795.500;;
0,015911;0,315152;11,7172;795.550;;
0,015912;0,323232;11,7172;795.600;;
0,015913;0,319192;11,7172;795.650;;
0,015914;0,323232;11,7172;795.700;;
0,015915;0,323232;11,798;795.750;;
0,015916;0,319192;11,7172;795.800;;
0,015917;0,319192;11,7172;795.850;;
0,015918;0,323232;11,7576;795.900;;
0,015919;0,323232;11,7576;795.950;;
0,01592;0,323232;11,798;796.000;;
0,015921;0,323232;11,7172;796.050;;
0,015922;0,319192;11,798;796.100;;
0,015923;0,323232;11,7172;796.150;;
0,015924;0,319192;11,798;796.200;;
0,015925;0,319192;11,7172;796.250;;
0,015926;0,323232;11,7576;796.300;;
0,015927;0,315152;11,798;796.350;;
0,015928;0,323232;11,7172;796.400;;
0,015929;0,323232;11,7576;796.450;;
0,01593;0,319192;11,7172;796.500;;
0,015931;0,319192;11,7172;796.550;;
0,015932;0,319192;11,7172;796.600;;
0,015933;0,323232;11,7172;796.650;;
0,015934;0,323232;11,7172;796.700;;
0,015935;0,311111;11,7172;796.750;;
0,015936;0,311111;11,7172;796.800;;
0,015937;0,319192;11,7172;796.850;;
0,015938;0,307071;11,7576;796.900;;
0,015939;0,323232;11,7576;796.950;;
0,01594;0,323232;11,798;797.000;;
0,015941;0,323232;11,7576;797.050;;
0,015942;0,323232;11,7576;797.100;;
0,015943;0,323232;11,8384;797.150;;
0,015944;0,323232;11,7172;797.200;;
0,015945;0,323232;11,798;797.250;;
0,015946;0,315152;11,7576;797.300;;
0,015947;0,323232;11,7576;797.350;;
0,015948;0,319192;11,7576;797.400;;
0,015949;0,323232;11,7172;797.450;;
0,01595;0,319192;11,7576;797.500;;
0,015951;0,323232;11,8384;797.550;;
0,015952;0,323232;11,798;797.600;;
0,015953;0,315152;11,798;797.650;;
0,015954;0,323232;11,798;797.700;;
0,015955;0,319192;11,7576;797.750;;
0,015956;0,323232;11,7576;797.800;;
0,015957;0,319192;11,7172;797.850;;
0,015958;0,323232;11,7172;797.900;;
0,015959;0,323232;11,7576;797.950;;
0,01596;0,323232;11,798;798.000;;
0,015961;0,319192;11,7172;798.050;;
0,015962;0,319192;11,7172;798.100;;
0,015963;0,323232;11,7576;798.150;;
0,015964;0,323232;11,798;798.200;;
0,015965;0,323232;11,8384;798.250;;
0,015966;0,319192;11,7576;798.300;;
0,015967;0,323232;11,8384;798.350;;
0,015968;0,323232;11,7576;798.400;;
0,015969;0,315152;11,798;798.450;;
0,01597;0,319192;11,798;798.500;;
0,015971;0,319192;11,8384;798.550;;
0,015972;0,319192;11,7576;798.600;;
0,015973;0,319192;11,8384;798.650;;
0,015974;0,323232;11,7172;798.700;;
0,015975;0,323232;11,7172;798.750;;
0,015976;0,315152;11,7576;798.800;;
0,015977;0,323232;11,7172;798.850;;
0,015978;0,319192;11,798;798.900;;
0,015979;0,323232;11,7576;798.950;;
0,01598;0,323232;11,7172;799.000;;
0,015981;0,323232;11,7172;799.050;;
0,015982;0,319192;11,7576;799.100;;
0,015983;0,315152;11,7172;799.150;;
0,015984;0,319192;11,798;799.200;;
0,015985;0,319192;11,7172;799.250;;
0,015986;0,319192;11,8384;799.300;;
0,015987;0,323232;11,7172;799.350;;
0,015988;0,323232;11,7172;799.400;;
0,015989;0,319192;11,7576;799.450;;
0,01599;0,319192;11,7172;799.500;;
0,015991;0,323232;11,798;799.550;;
0,015992;0,323232;11,7576;799.600;;
0,015993;0,315152;11,7576;799.650;;
0,015994;0,315152;11,7172;799.700;;
0,015995;0,319192;11,798;799.750;;
0,015996;0,311111;11,7576;799.800;;
0,015997;0,315152;11,798;799.850;;
0,015998;0,315152;11,7576;799.900;;
0,015999;0,323232;11,798;799.950;;
0,016;0,323232;11,7576;800.000;;
0,016001;0,323232;11,7172;800.050;;
0,016002;0,319192;11,7172;800.100;;
0,016003;0,319192;11,7576;800.150;;
0,016004;0,319192;11,7576;800.200;;
0,016005;0,323232;11,7576;800.250;;
0,016006;0,319192;11,7172;800.300;;
0,016007;0,323232;11,7172;800.350;;
0,016008;0,315152;11,7172;800.400;;
0,016009;0,319192;11,7576;800.450;;
0,01601;0,315152;11,7576;800.500;;
0,016011;0,319192;11,7172;800.550;;
0,016012;0,323232;11,7576;800.600;;
0,016013;0,323232;11,798;800.650;;
0,016014;0,323232;11,7172;800.700;;
0,016015;0,319192;11,798;800.750;;
0,016016;0,319192;11,7576;800.800;;
0,016017;0,319192;11,7172;800.850;;
0,016018;0,319192;11,7576;800.900;;
0,016019;0,319192;11,7172;800.950;;
0,01602;0,319192;11,7576;801.000;;
0,016021;0,315152;11,7172;801.050;;
0,016022;0,315152;11,8384;801.100;;
0,016023;0,323232;11,7172;801.150;;
0,016024;0,319192;11,8384;801.200;;
0,016025;0,319192;11,8384;801.250;;
0,016026;0,315152;11,7172;801.300;;
0,016027;0,319192;11,7576;801.350;;
0,016028;0,319192;11,7576;801.400;;
0,016029;0,319192;11,7576;801.450;;
0,01603;0,319192;11,798;801.500;;
0,016031;0,323232;11,798;801.550;;
0,016032;0,323232;11,7576;801.600;;
0,016033;0,319192;11,798;801.650;;
0,016034;0,315152;11,7172;801.700;;
0,016035;0,323232;11,7576;801.750;;
0,016036;0,315152;11,7172;801.800;;
0,016037;0,311111;11,798;801.850;;
0,016038;0,323232;11,8384;801.900;;
0,016039;0,323232;11,798;801.950;;
0,01604;0,323232;11,7576;802.000;;
0,016041;0,319192;11,8384;802.050;;
0,016042;0,323232;11,7172;802.100;;
0,016043;0,315152;11,798;802.150;;
0,016044;0,323232;11,7172;802.200;;
0,016045;0,323232;11,798;802.250;;
0,016046;0,319192;11,798;802.300;;
0,016047;0,323232;11,798;802.350;;
0,016048;0,319192;11,7576;802.400;;
0,016049;0,323232;11,7576;802.450;;
0,01605;0,323232;11,798;802.500;;
0,016051;0,319192;11,798;802.550;;
0,016052;0,323232;11,798;802.600;;
0,016053;0,319192;11,7576;802.650;;
0,016054;0,323232;11,8384;802.700;;
0,016055;0,319192;11,7172;802.750;;
0,016056;0,323232;11,798;802.800;;
0,016057;0,319192;11,7172;802.850;;
0,016058;0,323232;11,798;802.900;;
0,016059;0,323232;11,798;802.950;;
0,01606;0,319192;11,7576;803.000;;
0,016061;0,319192;11,7576;803.050;;
0,016062;0,323232;11,7576;803.100;;
0,016063;0,323232;11,7576;803.150;;
0,016064;0,315152;11,7576;803.200;;
0,016065;0,323232;11,7172;803.250;;
0,016066;0,319192;11,7576;803.300;;
0,016067;0,323232;11,7576;803.350;;
0,016068;0,323232;11,7576;803.400;;
0,016069;0,323232;11,7576;803.450;;
0,01607;0,319192;11,798;803.500;;
0,016071;0,323232;11,7576;803.550;;
0,016072;0,323232;11,7172;803.600;;
0,016073;0,315152;11,798;803.650;;
0,016074;0,315152;11,798;803.700;;
0,016075;0,311111;11,7172;803.750;;
0,016076;0,323232;11,7172;803.800;;
0,016077;0,319192;11,7576;803.850;;
0,016078;0,323232;11,7576;803.900;;
0,016079;0,323232;11,7172;803.950;;
0,01608;0,323232;11,798;804.000;;
0,016081;0,323232;11,7576;804.050;;
0,016082;0,323232;11,7172;804.100;;
0,016083;0,319192;11,7576;804.150;;
0,016084;0,319192;11,7172;804.200;;
