"t / s";"CH1 / V";"CH2 / V";"f / Hz";"SP1 / dB";"SP2 / dB"
0,016647;5,13131;5,23232;832.350;;
0,016648;5,13131;5,23232;832.400;;
0,016649;5,13131;5,25253;832.450;;
0,01665;5,13131;5,25253;832.500;;
0,016651;5,13131;5,25253;832.550;;
0,016652;5,13131;5,23232;832.600;;
0,016653;5,13131;5,25253;832.650;;
0,016654;5,13131;5,21212;832.700;;
0,016655;5,13131;5,25253;832.750;;
0,016656;5,13131;5,25253;832.800;;
0,016657;5,13131;5,25253;832.850;;
0,016658;5,13131;5,23232;832.900;;
0,016659;5,13131;5,25253;832.950;;
0,01666;5,13131;5,25253;833.000;;
0,016661;5,13131;5,21212;833.050;;
0,016662;5,13131;5,23232;833.100;;
0,016663;5,13131;5,25253;833.150;;
0,016664;5,13131;5,25253;833.200;;
0,016665;5,13131;5,25253;833.250;;
0,016666;5,13131;5,25253;833.300;;
0,016667;5,13131;5,25253;833.350;;
0,016668;5,13131;5,23232;833.400;;
0,016669;5,13131;5,23232;833.450;;
0,01667;5,13131;5,23232;833.500;;
0,016671;5,12727;5,25253;833.550;;
0,016672;5,13131;5,23232;833.600;;
0,016673;5,13131;5,25253;833.650;;
0,016674;5,13131;5,23232;833.700;;
0,016675;5,13131;5,25253;833.750;;
0,016676;5,12727;5,25253;833.800;;
0,016677;5,13131;5,23232;833.850;;
0,016678;5,13131;5,23232;833.900;;
0,016679;5,13131;5,25253;833.950;;
0,01668;5,13131;5,25253;834.000;;
0,016681;5,13131;5,21212;834.050;;
0,016682;5,13131;5,23232;834.100;;
0,016683;5,13131;5,25253;834.150;;
0,016684;5,12727;5,25253;834.200;;
0,016685;5,12727;5,25253;834.250;;
0,016686;5,13131;5,19192;834.300;;
0,016687;5,12727;5,25253;834.350;;
0,016688;5,13131;5,25253;834.400;;
0,016689;5,12727;5,25253;834.450;;
0,01669;5,13131;5,25253;834.500;;
0,016691;5,13131;5,25253;834.550;;
0,016692;5,13131;5,27273;834.600;;
0,016693;5,13131;5,23232;834.650;;
0,016694;5,13131;5,25253;834.700;;
0,016695;5,12727;5,23232;834.750;;
0,016696;5,12727;5,25253;834.800;;
0,016697;5,13131;5,25253;834.850;;
0,016698;5,13131;5,25253;834.900;;
0,016699;5,13131;5,25253;834.950;;
0,0167;5,13131;5,25253;835.000;;
0,016701;5,13131;5,23232;835.050;;
0,016702;5,12323;5,25253;835.100;;
0,016703;5,12727;5,25253;835.150;;
0,016704;5,12727;5,25253;835.200;;
0,016705;5,12727;5,25253;835.250;;
0,016706;5,13131;5,25253;835.300;;
0,016707;5,13131;5,25253;835.350;;
0,016708;5,13131;5,25253;835.400;;
0,016709;5,13131;5,25253;835.450;;
0,01671;5,13131;5,25253;835.500;;
0,016711;5,13131;5,25253;835.550;;
0,016712;5,13131;5,25253;835.600;;
0,016713;5,13131;5,25253;835.650;;
0,016714;5,13131;5,25253;835.700;;
0,016715;5,12727;5,25253;835.750;;
0,016716;5,13131;5,25253;835.800;;
0,016717;5,13131;5,25253;835.850;;
0,016718;5,13131;5,25253;835.900;;
0,016719;5,13131;5,25253;835.950;;
0,01672;5,13131;5,25253;836.000;;
0,016721;5,13131;5,25253;836.050;;
0,016722;5,13131;5,23232;836.100;;
0,016723;5,13131;5,25253;836.150;;
0,016724;5,13131;5,25253;836.200;;
0,016725;5,13131;5,25253;836.250;;
0,016726;5,13131;5,23232;836.300;;
0,016727;5,13131;5,25253;836.350;;
0,016728;5,13131;5,25253;836.400;;
0,016729;5,13131;5,23232;836.450;;
0,01673;5,13131;5,25253;836.500;;
0,016731;5,13131;5,25253;836.550;;
0,016732;5,13131;5,25253;836.600;;
0,016733;5,13131;5,23232;836.650;;
0,016734;5,13131;5,27273;836.700;;
0,016735;5,13131;5,25253;836.750;;
0,016736;5,13131;5,25253;836.800;;
0,016737;5,13131;5,25253;836.850;;
0,016738;5,12727;5,27273;836.900;;
0,016739;5,13131;5,25253;836.950;;
0,01674;5,12727;5,25253;837.000;;
0,016741;5,13131;5,25253;837.050;;
0,016742;5,13131;5,25253;837.100;;
0,016743;5,13131;5,23232;837.150;;
0,016744;5,13131;5,23232;837.200;;
0,016745;5,13131;5,23232;837.250;;
0,016746;5,13131;5,23232;837.300;;
0,016747;5,13131;5,23232;837.350;;
0,016748;5,13131;5,25253;837.400;;
0,016749;5,13131;5,25253;837.450;;
0,01675;5,12727;5,23232;837.500;;
0,016751;5,13131;5,25253;837.550;;
0,016752;5,12727;5,25253;837.600;;
0,016753;5,13131;5,21212;837.650;;
0,016754;5,12727;5,21212;837.700;;
0,016755;5,13131;5,25253;837.750;;
0,016756;5,13131;5,25253;837.800;;
0,016757;5,13131;5,25253;837.850;;
0,016758;5,13131;5,27273;837.900;;
0,016759;5,13131;5,25253;837.950;;
0,01676;5,13131;5,25253;838.000;;
0,016761;5,12727;5,25253;838.050;;
0,016762;5,13131;5,25253;838.100;;
0,016763;5,12727;5,23232;838.150;;
0,016764;5,13131;5,25253;838.200;;
0,016765;5,13131;5,25253;838.250;;
0,016766;5,13131;5,25253;838.300;;
0,016767;5,13131;5,25253;838.350;;
0,016768;5,13131;5,25253;838.400;;
0,016769;5,13131;5,25253;838.450;;
0,01677;5,13131;5,25253;838.500;;
0,016771;5,12727;5,25253;838.550;;
0,016772;5,13131;5,23232;838.600;;
0,016773;5,13131;5,25253;838.650;;
0,016774;5,13131;5,27273;838.700;;
0,016775;5,13131;5,23232;838.750;;
0,016776;5,13131;5,25253;838.800;;
0,016777;5,12727;5,25253;838.850;;
0,016778;5,13131;5,25253;838.900;;
0,016779;5,12727;5,25253;838.950;;
0,01678;5,13131;5,23232;839.000;;
0,016781;5,13131;5,25253;839.050;;
0,016782;5,13131;5,25253;839.100;;
0,016783;5,13131;5,25253;839.150;;
0,016784;5,13131;5,23232;839.200;;
0,016785;5,13131;5,23232;839.250;;
0,016786;5,13131;5,25253;839.300;;
0,016787;5,12727;5,25253;839.350;;
0,016788;5,13131;5,25253;839.400;;
0,016789;5,13131;5,25253;839.450;;
0,01679;5,13131;5,23232;839.500;;
0,016791;5,13131;5,25253;839.550;;
0,016792;5,13131;5,25253;839.600;;
0,016793;5,13131;5,25253;839.650;;
0,016794;5,13131;5,25253;839.700;;
0,016795;5,13131;5,25253;839.750;;
0,016796;5,13131;5,25253;839.800;;
0,016797;5,13131;5,25253;839.850;;
0,016798;5,13131;5,25253;839.900;;
0,016799;5,13131;5,25253;839.950;;
0,0168;5,13131;5,25253;840.000;;
0,016801;5,13131;5,25253;840.050;;
0,016802;5,13131;5,25253;840.100;;
0,016803;5,13131;5,25253;840.150;;
0,016804;5,12727;5,25253;840.200;;
0,016805;5,13131;5,25253;840.250;;
0,016806;5,13131;5,25253;840.300;;
0,016807;5,13131;5,25253;840.350;;
0,016808;5,13131;5,25253;840.400;;
0,016809;5,13131;5,23232;840.450;;
0,01681;5,12727;5,25253;840.500;;
0,016811;5,13131;5,23232;840.550;;
0,016812;5,12727;5,23232;840.600;;
0,016813;5,13131;5,25253;840.650;;
0,016814;5,13131;5,25253;840.700;;
0,016815;5,13131;5,25253;840.750;;
0,016816;0,30303;5,23232;840.800;;
0,016817;0,4;5,25253;840.850;;
0,016818;0,39596;5,25253;840.900;;
0,016819;0,387879;5,25253;840.950;;
0,01682;0,367677;5,23232;841.000;;
0,016821;0,367677;5,25253;841.050;;
0,016822;0,363636;5,23232;841.100;;
0,016823;0,367677;5,25253;841.150;;
0,016824;0,363636;5,23232;841.200;;
0,016825;0,363636;5,25253;841.250;;
0,016826;0,363636;5,25253;841.300;;
0,016827;0,363636;5,23232;841.350;;
0,016828;0,359596;5,21212;841.400;;
0,016829;0,363636;5,25253;841.450;;
0,01683;0,363636;5,23232;841.500;;
0,016831;0,359596;5,23232;841.550;;
0,016832;0,359596;5,25253;841.600;;
0,016833;0,359596;5,23232;841.650;;
0,016834;0,363636;5,25253;841.700;;
0,016835;0,359596;5,23232;841.750;;
0,016836;0,363636;5,21212;841.800;;
0,016837;0,359596;5,25253;841.850;;
0,016838;0,359596;5,25253;841.900;;
0,016839;0,351515;5,19192;841.950;;
0,01684;0,363636;5,19192;842.000;;
0,016841;0,347475;5,23232;842.050;;
0,016842;0,359596;5,23232;842.100;;
0,016843;0,351515;5,23232;842.150;;
0,016844;0,347475;5,19192;842.200;;
0,016845;0,347475;5,21212;842.250;;
0,016846;0,343434;5,25253;842.300;;
0,016847;0,351515;5,23232;842.350;;
0,016848;0,355556;5,23232;842.400;;
0,016849;0,351515;5,23232;842.450;;
0,01685;0,339394;5,23232;842.500;;
0,016851;0,351515;5,25253;842.550;;
0,016852;0,343434;5,25253;842.600;;
0,016853;0,343434;5,23232;842.650;;
0,016854;0,339394;5,23232;842.700;;
0,016855;0,351515;5,25253;842.750;;
0,016856;0,343434;5,23232;842.800;;
0,016857;0,347475;5,19192;842.850;;
0,016858;0,339394;5,25253;842.900;;
0,016859;0,343434;5,25253;842.950;;
0,01686;0,343434;5,17172;843.000;;
0,016861;0,343434;5,25253;843.050;;
0,016862;0,331313;5,23232;843.100;;
0,016863;0,331313;5,23232;843.150;;
0,016864;0,327273;5,25253;843.200;;
0,016865;0,335354;5,23232;843.250;;
0,016866;0,339394;5,25253;843.300;;
0,016867;0,355556;5,25253;843.350;;
0,016868;0,335354;5,23232;843.400;;
0,016869;0,339394;5,19192;843.450;;
0,01687;0,343434;5,25253;843.500;;
0,016871;0,335354;5,23232;843.550;;
0,016872;0,335354;5,23232;843.600;;
0,016873;0,327273;5,25253;843.650;;
0,016874;0,339394;5,19192;843.700;;
0,016875;0,327273;5,21212;843.750;;
0,016876;0,335354;5,23232;843.800;;
0,016877;0,327273;5,25253;843.850;;
0,016878;0,331313;5,21212;843.900;;
0,016879;0,323232;5,25253;843.950;;
0,01688;0,323232;5,23232;844.000;;
0,016881;0,331313;5,25253;844.050;;
0,016882;0,323232;5,21212;844.100;;
0,016883;0,323232;5,17172;844.150;;
0,016884;0,323232;5,23232;844.200;;
0,016885;0,335354;5,21212;844.250;;
0,016886;0,323232;5,21212;844.300;;
0,016887;0,327273;5,25253;844.350;;
0,016888;0,323232;5,25253;844.400;;
0,016889;0,327273;5,25253;844.450;;
0,01689;0,327273;5,21212;844.500;;
0,016891;0,323232;5,25253;844.550;;
0,016892;0,323232;5,23232;844.600;;
0,016893;0,323232;5,23232;844.650;;
0,016894;0,323232;5,25253;844.700;;
0,016895;0,327273;5,19192;844.750;;
0,016896;0,323232;5,21212;844.800;;
0,016897;0,323232;5,25253;844.850;;
0,016898;0,327273;5,21212;844.900;;
0,016899;0,327273;5,25253;844.950;;
0,0169;0,323232;5,25253;845.000;;
0,016901;0,327273;5,23232;845.050;;
0,016902;0,323232;5,21212;845.100;;
0,016903;0,323232;5,25253;845.150;;
0,016904;0,323232;5,23232;845.200;;
0,016905;0,323232;5,23232;845.250;;
0,016906;0,323232;5,23232;845.300;;
0,016907;0,323232;5,21212;845.350;;
0,016908;0,327273;5,21212;845.400;;
0,016909;0,319192;5,23232;845.450;;
0,01691;0,323232;5,21212;845.500;;
0,016911;0,323232;5,23232;845.550;;
0,016912;0,323232;5,23232;845.600;;
0,016913;0,327273;5,25253;845.650;;
0,016914;0,323232;5,21212;845.700;;
0,016915;0,323232;5,23232;845.750;;
0,016916;0,323232;5,25253;845.800;;
0,016917;0,323232;5,21212;845.850;;
0,016918;0,323232;5,21212;845.900;;
0,016919;0,323232;5,19192;845.950;;
0,01692;0,323232;5,21212;846.000;;
0,016921;0,323232;5,25253;846.050;;
0,016922;0,323232;5,25253;846.100;;
0,016923;0,323232;5,19192;846.150;;
0,016924;0,323232;5,21212;846.200;;
0,016925;0,323232;5,21212;846.250;;
0,016926;0,323232;5,23232;846.300;;
0,016927;0,323232;5,19192;846.350;;
0,016928;0,327273;5,21212;846.400;;
0,016929;0,323232;5,21212;846.450;;
0,01693;0,323232;5,25253;846.500;;
0,016931;0,323232;5,25253;846.550;;
0,016932;0,323232;5,23232;846.600;;
0,016933;0,327273;5,23232;846.650;;
0,016934;0,327273;5,23232;846.700;;
0,016935;0,323232;5,25253;846.750;;
0,016936;0,327273;5,23232;846.800;;
0,016937;0,319192;5,25253;846.850;;
0,016938;0,331313;5,25253;846.900;;
0,016939;0,323232;5,21212;846.950;;
0,01694;0,323232;5,23232;847.000;;
0,016941;0,323232;5,23232;847.050;;
0,016942;0,323232;5,25253;847.100;;
0,016943;0,323232;5,23232;847.150;;
0,016944;0,323232;5,23232;847.200;;
0,016945;0,323232;5,25253;847.250;;
0,016946;0,327273;5,23232;847.300;;
0,016947;0,323232;5,25253;847.350;;
0,016948;0,323232;5,23232;847.400;;
0,016949;0,323232;5,21212;847.450;;
0,01695;0,323232;5,23232;847.500;;
0,016951;0,323232;5,21212;847.550;;
0,016952;0,327273;5,25253;847.600;;
0,016953;0,323232;5,23232;847.650;;
0,016954;0,319192;5,25253;847.700;;
0,016955;0,323232;5,25253;847.750;;
0,016956;0,331313;5,23232;847.800;;
0,016957;0,323232;5,25253;847.850;;
0,016958;0,323232;5,25253;847.900;;
0,016959;0,323232;5,23232;847.950;;
0,01696;0,323232;5,25253;848.000;;
0,016961;0,323232;5,23232;848.050;;
0,016962;0,323232;5,25253;848.100;;
0,016963;0,323232;5,21212;848.150;;
0,016964;0,323232;5,23232;848.200;;
0,016965;0,323232;5,23232;848.250;;
0,016966;0,323232;5,21212;848.300;;
0,016967;0,327273;5,21212;848.350;;
0,016968;0,323232;5,23232;848.400;;
0,016969;0,323232;5,23232;848.450;;
0,01697;0,323232;5,25253;848.500;;
0,016971;0,323232;5,23232;848.550;;
0,016972;0,323232;5,25253;848.600;;
0,016973;0,323232;5,25253;848.650;;
0,016974;0,323232;5,21212;848.700;;
0,016975;0,323232;5,25253;848.750;;
0,016976;0,323232;5,25253;848.800;;
0,016977;0,323232;5,25253;848.850;;
0,016978;0,323232;5,25253;848.900;;
0,016979;0,323232;5,25253;848.950;;
0,01698;0,323232;5,21212;849.000;;
0,016981;0,327273;5,25253;849.050;;
0,016982;0,323232;5,23232;849.100;;
0,016983;0,327273;5,23232;849.150;;
0,016984;0,323232;5,25253;849.200;;
0,016985;0,323232;5,25253;849.250;;
0,016986;0,323232;5,25253;849.300;;
0,016987;0,319192;5,25253;849.350;;
0,016988;0,323232;5,25253;849.400;;
0,016989;0,323232;5,25253;849.450;;
0,01699;0,323232;5,25253;849.500;;
0,016991;0,323232;5,25253;849.550;;
0,016992;0,323232;5,23232;849.600;;
0,016993;0,323232;5,25253;849.650;;
0,016994;0,323232;5,25253;849.700;;
0,016995;0,323232;5,25253;849.750;;
0,016996;0,327273;5,23232;849.800;;
0,016997;0,323232;5,25253;849.850;;
0,016998;0,323232;5,21212;849.900;;
0,016999;0,323232;5,25253;849.950;;
0,017;0,319192;5,23232;850.000;;
0,017001;0,323232;5,25253;850.050;;
0,017002;0,323232;5,23232;850.100;;
0,017003;0,327273;5,23232;850.150;;
0,017004;0,323232;5,25253;850.200;;
0,017005;0,323232;5,25253;850.250;;
0,017006;0,331313;5,25253;850.300;;
0,017007;0,323232;5,25253;850.350;;
0,017008;0,323232;5,25253;850.400;;
0,017009;0,327273;5,25253;850.450;;
0,01701;0,323232;5,25253;850.500;;
0,017011;0,323232;5,25253;850.550;;
0,017012;0,323232;5,23232;850.600;;
0,017013;0,323232;5,25253;850.650;;
0,017014;0,323232;5,23232;850.700;;
0,017015;0,323232;5,25253;850.750;;
0,017016;0,323232;5,25253;850.800;;
0,017017;0,323232;5,23232;850.850;;
0,017018;0,323232;5,25253;850.900;;
0,017019;0,323232;5,21212;850.950;;
0,01702;0,323232;5,23232;851.000;;
0,017021;0,323232;5,21212;851.050;;
0,017022;0,323232;5,25253;851.100;;
0,017023;0,323232;5,23232;851.150;;
0,017024;0,323232;5,25253;851.200;;
0,017025;0,323232;5,23232;851.250;;
0,017026;0,323232;5,25253;851.300;;
0,017027;0,323232;5,21212;851.350;;
0,017028;0,323232;5,25253;851.400;;
0,017029;0,323232;5,25253;851.450;;
0,01703;0,323232;5,19192;851.500;;
0,017031;0,323232;5,25253;851.550;;
0,017032;0,323232;5,23232;851.600;;
0,017033;0,323232;5,21212;851.650;;
0,017034;0,323232;5,25253;851.700;;
0,017035;0,327273;5,25253;851.750;;
0,017036;0,323232;5,23232;851.800;;
0,017037;0,327273;5,25253;851.850;;
0,017038;0,323232;5,25253;851.900;;
0,017039;0,323232;5,25253;851.950;;
0,01704;0,323232;5,23232;852.000;;
0,017041;0,323232;5,19192;852.050;;
0,017042;0,327273;5,23232;852.100;;
0,017043;0,323232;5,25253;852.150;;
0,017044;0,323232;5,25253;852.200;;
0,017045;0,323232;5,25253;852.250;;
0,017046;0,323232;5,23232;852.300;;
0,017047;0,323232;5,23232;852.350;;
0,017048;0,323232;5,25253;852.400;;
0,017049;0,323232;5,25253;852.450;;
0,01705;0,319192;5,21212;852.500;;
0,017051;0,323232;5,25253;852.550;;
0,017052;0,323232;5,21212;852.600;;
0,017053;0,323232;5,23232;852.650;;
0,017054;0,323232;5,25253;852.700;;
0,017055;0,323232;5,17172;852.750;;
0,017056;0,327273;5,21212;852.800;;
0,017057;0,323232;5,25253;852.850;;
0,017058;0,323232;5,25253;852.900;;
0,017059;0,323232;5,23232;852.950;;
0,01706;0,323232;5,23232;853.000;;
0,017061;0,323232;5,25253;853.050;;
0,017062;0,327273;5,21212;853.100;;
0,017063;0,323232;5,23232;853.150;;
0,017064;0,323232;5,19192;853.200;;
0,017065;0,323232;5,25253;853.250;;
0,017066;0,327273;5,23232;853.300;;
0,017067;0,323232;5,23232;853.350;;
0,017068;0,319192;5,23232;853.400;;
0,017069;0,323232;5,23232;853.450;;
0,01707;0,323232;5,25253;853.500;;
0,017071;0,327273;5,23232;853.550;;
0,017072;0,327273;5,27273;853.600;;
0,017073;0,327273;5,25253;853.650;;
0,017074;0,323232;5,25253;853.700;;
0,017075;0,323232;5,23232;853.750;;
0,017076;0,323232;5,25253;853.800;;
0,017077;0,323232;5,25253;853.850;;
0,017078;0,323232;5,23232;853.900;;
0,017079;0,319192;5,23232;853.950;;
0,01708;0,319192;5,23232;854.000;;
0,017081;0,323232;5,25253;854.050;;
0,017082;0,323232;5,23232;854.100;;
0,017083;0,323232;5,25253;854.150;;
0,017084;0,323232;5,23232;854.200;;
0,017085;0,323232;5,21212;854.250;;
0,017086;0,323232;5,25253;854.300;;
0,017087;0,327273;5,25253;854.350;;
0,017088;0,323232;5,25253;854.400;;
0,017089;0,323232;5,25253;854.450;;
0,01709;0,323232;5,25253;854.500;;
0,017091;0,323232;5,23232;854.550;;
0,017092;0,323232;5,23232;854.600;;
0,017093;0,323232;5,23232;854.650;;
0,017094;0,323232;5,23232;854.700;;
0,017095;0,323232;5,23232;854.750;;
0,017096;0,323232;5,21212;854.800;;
0,017097;0,323232;5,21212;854.850;;
0,017098;0,327273;5,25253;854.900;;
0,017099;0,327273;5,23232;854.950;;
0,0171;0,323232;5,25253;855.000;;
0,017101;0,323232;5,21212;855.050;;
0,017102;0,323232;5,25253;855.100;;
0,017103;0,323232;5,21212;855.150;;
0,017104;0,323232;5,25253;855.200;;
0,017105;0,323232;5,23232;855.250;;
0,017106;0,323232;5,21212;855.300;;
0,017107;0,323232;5,25253;855.350;;
0,017108;0,327273;5,23232;855.400;;
0,017109;0,319192;5,25253;855.450;;
0,01711;0,323232;5,21212;855.500;;
0,017111;0,323232;5,23232;855.550;;
0,017112;0,323232;5,21212;855.600;;
0,017113;0,323232;5,17172;855.650;;
0,017114;0,323232;5,25253;855.700;;
0,017115;0,323232;5,23232;855.750;;
0,017116;0,323232;5,25253;855.800;;
0,017117;0,323232;5,25253;855.850;;
0,017118;0,323232;5,23232;855.900;;
0,017119;0,323232;5,23232;855.950;;
0,01712;0,327273;5,25253;856.000;;
0,017121;0,323232;5,25253;856.050;;
0,017122;0,323232;5,23232;856.100;;
0,017123;0,323232;5,19192;856.150;;
0,017124;0,323232;5,25253;856.200;;
0,017125;0,323232;5,25253;856.250;;
0,017126;0,323232;5,21212;856.300;;
0,017127;0,323232;5,23232;856.350;;
0,017128;0,319192;5,23232;856.400;;
0,017129;0,323232;5,25253;856.450;;
0,01713;0,319192;5,23232;856.500;;
0,017131;0,323232;5,23232;856.550;;
0,017132;0,323232;5,25253;856.600;;
0,017133;0,323232;5,25253;856.650;;
0,017134;0,323232;5,23232;856.700;;
0,017135;0,319192;5,23232;856.750;;
0,017136;0,323232;5,23232;856.800;;
0,017137;0,323232;5,25253;856.850;;
0,017138;0,331313;5,25253;856.900;;
0,017139;0,323232;5,25253;856.950;;
0,01714;0,323232;5,25253;857.000;;
0,017141;0,323232;5,17172;857.050;;
0,017142;0,323232;5,25253;857.100;;
0,017143;0,327273;5,25253;857.150;;
0,017144;0,323232;5,23232;857.200;;
0,017145;0,323232;5,23232;857.250;;
0,017146;0,323232;5,25253;857.300;;
0,017147;0,323232;5,25253;857.350;;
0,017148;0,323232;5,23232;857.400;;
0,017149;0,327273;5,23232;857.450;;
0,01715;0,323232;5,23232;857.500;;
0,017151;0,327273;5,25253;857.550;;
0,017152;0,323232;5,23232;857.600;;
0,017153;0,327273;5,25253;857.650;;
0,017154;0,323232;5,25253;857.700;;
0,017155;0,323232;5,21212;857.750;;
0,017156;0,327273;5,21212;857.800;;
0,017157;0,323232;5,23232;857.850;;
0,017158;0,323232;5,25253;857.900;;
0,017159;0,323232;5,21212;857.950;;
0,01716;0,327273;5,25253;858.000;;
0,017161;0,323232;5,23232;858.050;;
0,017162;0,323232;5,25253;858.100;;
0,017163;0,323232;5,21212;858.150;;
0,017164;0,323232;5,25253;858.200;;
0,017165;0,323232;5,25253;858.250;;
0,017166;0,327273;5,25253;858.300;;
0,017167;0,323232;5,23232;858.350;;
0,017168;0,323232;5,23232;858.400;;
0,017169;0,323232;5,25253;858.450;;
0,01717;0,323232;5,25253;858.500;;
0,017171;0,323232;5,25253;858.550;;
0,017172;0,323232;5,25253;858.600;;
0,017173;0,319192;5,23232;858.650;;
0,017174;0,323232;5,25253;858.700;;
0,017175;0,323232;5,25253;858.750;;
0,017176;0,319192;5,23232;858.800;;
0,017177;0,323232;5,19192;858.850;;
0,017178;0,323232;5,25253;858.900;;
0,017179;0,327273;5,23232;858.950;;
0,01718;0,323232;5,25253;859.000;;
0,017181;0,323232;5,25253;859.050;;
0,017182;0,323232;5,21212;859.100;;
0,017183;0,323232;5,23232;859.150;;
0,017184;0,323232;5,23232;859.200;;
0,017185;0,323232;5,25253;859.250;;
0,017186;0,315152;5,25253;859.300;;
0,017187;0,323232;5,25253;859.350;;
0,017188;0,323232;5,25253;859.400;;
0,017189;0,319192;5,25253;859.450;;
0,01719;0,327273;5,25253;859.500;;
0,017191;0,323232;5,25253;859.550;;
0,017192;0,323232;5,25253;859.600;;
0,017193;0,323232;5,23232;859.650;;
0,017194;0,323232;5,25253;859.700;;
0,017195;0,323232;5,25253;859.750;;
0,017196;0,323232;5,25253;859.800;;
0,017197;0,327273;5,25253;859.850;;
0,017198;0,323232;5,25253;859.900;;
0,017199;0,323232;5,25253;859.950;;
0,0172;0,323232;5,23232;860.000;;
0,017201;0,319192;5,25253;860.050;;
0,017202;0,323232;5,25253;860.100;;
0,017203;0,323232;5,25253;860.150;;
0,017204;0,323232;5,25253;860.200;;
0,017205;0,323232;5,25253;860.250;;
0,017206;0,323232;5,25253;860.300;;
0,017207;0,323232;5,25253;860.350;;
0,017208;0,323232;5,25253;860.400;;
0,017209;0,323232;5,21212;860.450;;
0,01721;0,323232;5,25253;860.500;;
0,017211;0,323232;5,23232;860.550;;
0,017212;0,323232;5,25253;860.600;;
0,017213;0,323232;5,25253;860.650;;
0,017214;0,323232;5,25253;860.700;;
0,017215;0,323232;5,25253;860.750;;
0,017216;0,323232;5,23232;860.800;;
0,017217;0,327273;5,25253;860.850;;
0,017218;0,323232;5,25253;860.900;;
0,017219;0,323232;5,25253;860.950;;
0,01722;0,319192;5,25253;861.000;;
0,017221;0,323232;5,25253;861.050;;
0,017222;0,323232;5,25253;861.100;;
0,017223;0,323232;5,23232;861.150;;
0,017224;0,323232;5,25253;861.200;;
0,017225;0,323232;5,23232;861.250;;
0,017226;0,323232;5,27273;861.300;;
0,017227;0,323232;5,25253;861.350;;
0,017228;0,323232;5,25253;861.400;;
0,017229;0,323232;5,25253;861.450;;
0,01723;0,319192;5,25253;861.500;;
0,017231;0,323232;5,25253;861.550;;
0,017232;0,323232;5,25253;861.600;;
0,017233;0,323232;5,25253;861.650;;
0,017234;0,327273;5,23232;861.700;;
0,017235;0,323232;5,21212;861.750;;
0,017236;0,323232;5,25253;861.800;;
0,017237;0,327273;5,23232;861.850;;
0,017238;0,319192;5,23232;861.900;;
0,017239;0,319192;5,25253;861.950;;
0,01724;0,323232;5,25253;862.000;;
0,017241;0,323232;5,25253;862.050;;
0,017242;0,327273;5,23232;862.100;;
0,017243;0,323232;5,25253;862.150;;
0,017244;0,323232;5,23232;862.200;;
0,017245;0,323232;5,23232;862.250;;
0,017246;0,319192;5,21212;862.300;;
0,017247;0,323232;5,25253;862.350;;
0,017248;0,323232;5,23232;862.400;;
0,017249;0,323232;5,23232;862.450;;
0,01725;0,323232;5,21212;862.500;;
0,017251;0,323232;5,25253;862.550;;
0,017252;0,319192;5,25253;862.600;;
0,017253;0,323232;5,25253;862.650;;
0,017254;0,319192;5,25253;862.700;;
0,017255;0,319192;5,25253;862.750;;
0,017256;0,319192;5,25253;862.800;;
0,017257;0,323232;5,27273;862.850;;
0,017258;0,327273;5,23232;862.900;;
0,017259;0,319192;5,23232;862.950;;
0,01726;0,327273;5,25253;863.000;;
0,017261;0,323232;5,21212;863.050;;
0,017262;0,323232;5,25253;863.100;;
0,017263;0,323232;5,23232;863.150;;
0,017264;0,323232;5,23232;863.200;;
0,017265;0,319192;5,25253;863.250;;
0,017266;0,323232;5,25253;863.300;;
0,017267;0,323232;5,23232;863.350;;
0,017268;0,315152;5,25253;863.400;;
0,017269;0,323232;5,23232;863.450;;
0,01727;0,323232;5,23232;863.500;;
0,017271;0,323232;5,23232;863.550;;
0,017272;0,319192;5,25253;863.600;;
0,017273;0,323232;5,23232;863.650;;
0,017274;0,323232;5,23232;863.700;;
0,017275;0,323232;5,23232;863.750;;
0,017276;0,323232;5,25253;863.800;;
0,017277;0,323232;5,25253;863.850;;
0,017278;0,323232;5,25253;863.900;;
0,017279;0,319192;5,25253;863.950;;
0,01728;0,323232;5,25253;864.000;;
0,017281;0,323232;5,25253;864.050;;
0,017282;0,323232;5,27273;864.100;;
0,017283;0,323232;5,21212;864.150;;
0,017284;0,323232;5,23232;864.200;;
0,017285;0,323232;5,23232;864.250;;
0,017286;0,323232;5,23232;864.300;;
0,017287;0,323232;5,25253;864.350;;
0,017288;0,319192;5,25253;864.400;;
0,017289;0,327273;5,21212;864.450;;
0,01729;0,323232;5,23232;864.500;;
0,017291;0,319192;5,23232;864.550;;
0,017292;0,323232;5,25253;864.600;;
0,017293;0,319192;5,25253;864.650;;
0,017294;0,319192;5,25253;864.700;;
0,017295;0,323232;5,25253;864.750;;
0,017296;0,319192;5,25253;864.800;;
0,017297;0,323232;5,25253;864.850;;
0,017298;0,319192;5,25253;864.900;;
0,017299;0,327273;5,25253;864.950;;
0,0173;0,323232;5,25253;865.000;;
0,017301;0,319192;5,25253;865.050;;
0,017302;0,323232;5,21212;865.100;;
0,017303;0,323232;5,23232;865.150;;
0,017304;0,319192;5,21212;865.200;;
0,017305;0,323232;5,25253;865.250;;
0,017306;0,323232;5,25253;865.300;;
0,017307;0,323232;5,25253;865.350;;
0,017308;0,323232;5,23232;865.400;;
0,017309;0,319192;5,25253;865.450;;
0,01731;0,323232;5,23232;865.500;;
